# Chain:	[5641.2, 4870.0, 4218.4, 3603.06, 2841.2, 2640.63, 2510.15, 2338.06, 1170.4, 690.146, 571.1538, 41.5575, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	7.249373173504583465e-34
1.517437185929648251e+02	2.557732902703960801e-35
2.271155778894472519e+02	3.801277055942142123e-36
3.024874371859296502e+02	9.968500086935913354e-37
3.778592964824120486e+02	3.555821134147355403e-37
4.532311557788945038e+02	1.536596907392002314e-37
5.286030150753769021e+02	7.579447899037564123e-38
6.039748743718593005e+02	4.112348299554884333e-38
6.793467336683416988e+02	2.400037271150248481e-38
7.547185929648240972e+02	1.484105712906804152e-38
8.300904522613064955e+02	9.619123569285453238e-39
9.054623115577890076e+02	6.454384739119149519e-39
9.808341708542714059e+02	4.491637290145350318e-39
1.056206030150753804e+03	3.208187154023232255e-39
1.131577889447236203e+03	2.338658470470253823e-39
1.206949748743718601e+03	4.270969478850946283e-30
1.282321608040200999e+03	3.044074568634048353e-31
1.357693467336683398e+03	8.948058685112245433e-31
1.433065326633165796e+03	2.639380200790660334e-36
1.508437185929648194e+03	7.421955939343960256e-34
1.583809045226130593e+03	3.006930744538030705e-29
1.659180904522612991e+03	6.473095670827993026e-32
1.734552763819095389e+03	9.074457369476522574e-33
1.809924623115578015e+03	1.738416563082798823e-31
1.885296482412060413e+03	2.174578899445283000e-32
1.960668341708542812e+03	2.361897662517376928e-34
2.036040201005025210e+03	3.263726853422011090e-34
2.111412060301507609e+03	2.862011073827404946e-33
2.186783919597990007e+03	2.153777468665092676e-32
2.262155778894472405e+03	1.958887510268273074e-33
2.337527638190954804e+03	4.026222018532987373e-33
2.412899497487437202e+03	2.775327297005124205e-34
2.488271356783919600e+03	1.017261838330369991e-33
2.563643216080401999e+03	6.604434656333937910e-35
2.639015075376884397e+03	1.253956612380062312e-35
2.714386934673366795e+03	7.105914736452441780e-36
2.789758793969849194e+03	9.012818525969613275e-36
2.865130653266331592e+03	3.709407670956840382e-36
2.940502512562813990e+03	4.845928438939397879e-36
3.015874371859296389e+03	1.360720274351948211e-35
3.091246231155778787e+03	2.285134984691728772e-34
3.166618090452261185e+03	6.296982754365178462e-35
3.241989949748743584e+03	1.063219797757750613e-35
3.317361809045225982e+03	8.741210791605801903e-36
3.392733668341708380e+03	1.048725757031833030e-35
3.468105527638190779e+03	1.314259614257089235e-35
3.543477386934673177e+03	2.199756910283108543e-35
3.618849246231156030e+03	3.408721694700952129e-35
3.694221105527638429e+03	8.768233058965558804e-35
3.769592964824120827e+03	1.607534278278464232e-32
3.844964824120603225e+03	1.302757374373626024e-34
3.920336683417085624e+03	3.182254115854350636e-35
3.995708542713568022e+03	1.487198526792596131e-35
4.071080402010050420e+03	9.062705424043870443e-36
4.146452261306532819e+03	4.079850543422585949e-36
4.221824120603015217e+03	8.282031148452997234e-36
4.297195979899497615e+03	6.115699580059899821e-36
4.372567839195980014e+03	5.612770458317007672e-36
4.447939698492462412e+03	8.142080639973960706e-36
4.523311557788944810e+03	6.000974797656194909e-36
4.598683417085427209e+03	2.108745084256429438e-35
4.674055276381909607e+03	1.609131734824012329e-34
4.749427135678392006e+03	4.760525879526494909e-33
4.824798994974874404e+03	1.416011992043545561e-34
4.900170854271356802e+03	2.031048568945480780e-35
4.975542713567839201e+03	7.096223457293460743e-36
5.050914572864321599e+03	3.399326856037332977e-36
5.126286432160803997e+03	1.847054056415669240e-36
5.201658291457286396e+03	1.251333879835298893e-36
5.277030150753768794e+03	7.652587538853596006e-37
5.352402010050251192e+03	4.937280632246311888e-37
5.427773869346733591e+03	3.640495662631056275e-37
5.503145728643215989e+03	2.723363724878969588e-37
5.578517587939698387e+03	2.185413272134005086e-37
5.653889447236180786e+03	1.650873898921340681e-37
5.729261306532663184e+03	1.133631409820029723e-37
5.804633165829145582e+03	9.438356643410722449e-38
5.880005025125627981e+03	8.475623418855080331e-38
5.955376884422110379e+03	7.378696371822922122e-38
6.030748743718592777e+03	3.973161012595532739e-38
6.106120603015075176e+03	4.489422928884705991e-38
6.181492462311557574e+03	4.001021288352804893e-38
6.256864321608039972e+03	2.292435112778937273e-38
6.332236180904522371e+03	2.233768614976296143e-38
6.407608040201004769e+03	1.775793030485115670e-38
6.482979899497487168e+03	1.495697840960866682e-38
6.558351758793969566e+03	1.816247763737546732e-38
6.633723618090451964e+03	1.245306602453973659e-38
6.709095477386934363e+03	8.304121838608139389e-39
6.784467336683416761e+03	1.125496555449521029e-38
6.859839195979899159e+03	8.352093001860566410e-39
6.935211055276381558e+03	8.566679323505185418e-39
