# Chain:	[5641.2, 4870.0, 3603.06, 3157.51, 2841.2, 2640.63, 2510.15, 2338.06, 1170.4, 690.146, 561.9585, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	5.539214341276146521e-33
1.517437185929648251e+02	1.954352526311244252e-34
2.271155778894472519e+02	2.904539175938086983e-35
3.024874371859296502e+02	7.616887325428428615e-36
3.778592964824120486e+02	2.716987379442619499e-36
4.532311557788945038e+02	1.174106977592877642e-36
5.286030150753769021e+02	5.791422995680564052e-37
6.039748743718593005e+02	3.142227352907091883e-37
6.793467336683416988e+02	1.833857983824250428e-37
7.547185929648240972e+02	1.133998685424140740e-37
8.300904522613064955e+02	7.349930256071358016e-38
9.054623115577890076e+02	4.931767154946846089e-38
9.808341708542714059e+02	3.432040412034131496e-38
1.056206030150753804e+03	2.451361775389525213e-38
1.131577889447236203e+03	1.786958710626455436e-38
1.206949748743718601e+03	3.355905292926623908e-29
1.282321608040200999e+03	2.391875195179570885e-30
1.357693467336683398e+03	7.030918308097160859e-30
1.433065326633165796e+03	2.073870121348454577e-35
1.508437185929648194e+03	5.831786145885026433e-33
1.583809045226130593e+03	4.356696463512085527e-29
1.659180904522612991e+03	8.283048638809282862e-32
1.734552763819095389e+03	1.120152944418505582e-32
1.809924623115578015e+03	2.117984561992164616e-31
1.885296482412060413e+03	2.649288148942135479e-32
1.960668341708542812e+03	2.910557118226117427e-34
2.036040201005025210e+03	4.052196309298377930e-34
2.111412060301507609e+03	3.497675217940633113e-33
2.186783919597990007e+03	2.625517163966698936e-32
2.262155778894472405e+03	2.414221793797421154e-33
2.337527638190954804e+03	4.947825163987748728e-33
2.412899497487437202e+03	4.925725593114797022e-34
2.488271356783919600e+03	7.584504331799675831e-33
2.563643216080401999e+03	3.810392926420679053e-34
2.639015075376884397e+03	6.168859726228442596e-35
2.714386934673366795e+03	3.350694296677544864e-35
2.789758793969849194e+03	6.439295223858007245e-35
2.865130653266331592e+03	1.852798190554266614e-35
2.940502512562813990e+03	1.966079089616387117e-35
3.015874371859296389e+03	9.079174023861486022e-35
3.091246231155778787e+03	1.766992589120067127e-33
3.166618090452261185e+03	4.669938893453080746e-34
3.241989949748743584e+03	4.369672443017045295e-35
3.317361809045225982e+03	1.960625520053415860e-35
3.392733668341708380e+03	1.688698941453340914e-35
3.468105527638190779e+03	1.821747312588384190e-35
3.543477386934673177e+03	2.799907663693424913e-35
3.618849246231156030e+03	4.226022300971594602e-35
3.694221105527638429e+03	1.073468959822477555e-34
3.769592964824120827e+03	1.958298469173010801e-32
3.844964824120603225e+03	1.589275003775795387e-34
3.920336683417085624e+03	3.893414668258058184e-35
3.995708542713568022e+03	1.823816002866182543e-35
4.071080402010050420e+03	1.114160589623709491e-35
4.146452261306532819e+03	5.044280782768657235e-36
4.221824120603015217e+03	1.013939822755700459e-35
4.297195979899497615e+03	7.496323458432324102e-36
4.372567839195980014e+03	6.871446022914115182e-36
4.447939698492462412e+03	9.945155686864860717e-36
4.523311557788944810e+03	7.335996945259338491e-36
4.598683417085427209e+03	2.570421428982938563e-35
4.674055276381909607e+03	1.960313125992581280e-34
4.749427135678392006e+03	5.799165826128785311e-33
4.824798994974874404e+03	1.725062063408222335e-34
4.900170854271356802e+03	2.475050691226154484e-35
4.975542713567839201e+03	8.652456981909102168e-36
5.050914572864321599e+03	4.145402867778989673e-36
5.126286432160803997e+03	2.253700556542626126e-36
5.201658291457286396e+03	1.528277760581663826e-36
5.277030150753768794e+03	9.345722434904397484e-37
5.352402010050251192e+03	6.038054450078396395e-37
5.427773869346733591e+03	4.447499131753715260e-37
5.503145728643215989e+03	3.333399928012116957e-37
5.578517587939698387e+03	2.682356823966235877e-37
5.653889447236180786e+03	2.026798580168976577e-37
5.729261306532663184e+03	1.387982643780498528e-37
5.804633165829145582e+03	1.159461392666716837e-37
5.880005025125627981e+03	1.042871652803600861e-37
5.955376884422110379e+03	9.047695252244141792e-38
6.030748743718592777e+03	4.933137626315571458e-38
6.106120603015075176e+03	5.511208074269814275e-38
6.181492462311557574e+03	4.938533380217106387e-38
6.256864321608039972e+03	2.840716187898918586e-38
6.332236180904522371e+03	2.771473416887638346e-38
6.407608040201004769e+03	2.190344211286205343e-38
6.482979899497487168e+03	1.854390671094006172e-38
6.558351758793969566e+03	2.255531734038015016e-38
6.633723618090451964e+03	1.550123676074020274e-38
6.709095477386934363e+03	1.037011971204434754e-38
6.784467336683416761e+03	1.407624028686261388e-38
6.859839195979899159e+03	1.044146599121723834e-38
6.935211055276381558e+03	1.058679303713385545e-38
7.010582914572863956e+03	7.353792555099575011e-39
7.085954773869346354e+03	6.760284566843358588e-39
7.161326633165828753e+03	5.836796132249352752e-39
7.236698492462312061e+03	4.501010613974629941e-39
7.312070351758794459e+03	5.463870968664603099e-39
7.387442211055276857e+03	3.711329174067922846e-39
7.462814070351759256e+03	3.587624820886506227e-39
7.538185929648241654e+03	2.522903464984453070e-39
7.613557788944724052e+03	1.643651975661692019e-39
7.688929648241206451e+03	1.915051700506194993e-39
7.764301507537688849e+03	1.426672566730265571e-39
7.839673366834171247e+03	2.797394657223005121e-39
7.915045226130653646e+03	1.391504701146528024e-39
7.990417085427136044e+03	1.186258416626329825e-39
8.065788944723618442e+03	1.349343272891400189e-39
8.141160804020100841e+03	1.564230978450089861e-39
8.216532663316582330e+03	1.415982883325368241e-39
8.291904522613065637e+03	1.399555558200618767e-39
8.367276381909547126e+03	7.490069086017770812e-40
8.442648241206030434e+03	5.456785432054310606e-40
8.518020100502511923e+03	8.618585357071559872e-40
8.593391959798995231e+03	9.215358440394367347e-40
8.668763819095476720e+03	5.862172946660400891e-40
8.744135678391960028e+03	6.847632106645341625e-40
8.819507537688441516e+03	4.796036995324073668e-40
8.894879396984924824e+03	5.142992795161141931e-40
8.970251256281406313e+03	4.734472270733872387e-40
9.045623115577889621e+03	6.304795192404078278e-40
9.120994974874371110e+03	3.159830569496779606e-40
9.196366834170854418e+03	3.075286094868213065e-40
9.271738693467335906e+03	2.312228632412266344e-40
9.347110552763819214e+03	3.465921849755524418e-40
9.422482412060300703e+03	3.572344586213488915e-40
9.497854271356784011e+03	4.399428140138173218e-40
9.573226130653265500e+03	2.412318707973942608e-40
9.648597989949748808e+03	2.210883881850546221e-40
9.723969849246232116e+03	2.332156495799053304e-40
9.799341708542713604e+03	1.126476890376697254e-40
9.874713567839196912e+03	8.674770315875852343e-41
9.950085427135678401e+03	2.350391003423656451e-40
1.002545728643216171e+04	1.223602783550746937e-40
1.010082914572864320e+04	2.030990437905815134e-40
1.017620100502512651e+04	1.990832626099800238e-40
1.025157286432160799e+04	1.263951278434123278e-40
1.032694472361809130e+04	9.726285649096319392e-41
1.040231658291457279e+04	1.361523118070966655e-40
1.047768844221105610e+04	1.608039372085907750e-40
1.055306030150753759e+04	1.469646536301990070e-40
1.062843216080402090e+04	9.186650339211966369e-41
1.070380402010050238e+04	1.199383093569044770e-40
1.077917587939698569e+04	1.568162714292079238e-40
1.085454773869346718e+04	1.125593691621312174e-40
1.092991959798995049e+04	9.449247711791274079e-41
1.100529145728643198e+04	8.369979075892622744e-41
1.108066331658291529e+04	1.015096473735016888e-40
1.115603517587939677e+04	9.121649921589326836e-41
1.123140703517588008e+04	8.047064360724354296e-41
1.130677889447236157e+04	9.440800718477568273e-41
1.138215075376884488e+04	9.562813610447051441e-41
1.145752261306532637e+04	6.779057975758486043e-41
1.153289447236180968e+04	6.707490361866765459e-41
1.160826633165829116e+04	4.708087188547350770e-41
1.168363819095477447e+04	1.064815612292563483e-40
1.175901005025125596e+04	9.052351999758667861e-41
1.183438190954773927e+04	6.146573304456501491e-41
1.190975376884422076e+04	7.669701787287000066e-41
1.198512562814070407e+04	4.680685892458331999e-41
1.206049748743718555e+04	6.281805350322452072e-41
1.213586934673366886e+04	4.447406524279273203e-41
1.221124120603015035e+04	5.399232776634839828e-41
1.228661306532663366e+04	4.849188627580514057e-41
1.236198492462311515e+04	4.962861852657055141e-41
1.243735678391959846e+04	3.875718812720912335e-41
1.251272864321607994e+04	2.838852254771066960e-41
1.258810050251256325e+04	3.388144763369184552e-41
1.266347236180904474e+04	3.692973322096807446e-41
1.273884422110552805e+04	3.390564632302580114e-41
1.281421608040200954e+04	3.397469598374849322e-41
1.288958793969849285e+04	2.166418906330284526e-41
1.296495979899497434e+04	4.111454597756726337e-41
1.304033165829145764e+04	3.656350658225272867e-41
1.311570351758793913e+04	2.238371336785458052e-41
1.319107537688442244e+04	4.108556337599100757e-41
1.326644723618090393e+04	2.837949756363719573e-41
1.334181909547738724e+04	3.628893145790226073e-41
1.341719095477386873e+04	2.956153938375378990e-41
1.349256281407035203e+04	2.846083796668503947e-41
1.356793467336683352e+04	2.545339276863829110e-41
1.364330653266331683e+04	3.084049023070193711e-41
1.371867839195979832e+04	2.735310475816007601e-41
1.379405025125628163e+04	2.973841040845127815e-41
1.386942211055276312e+04	2.953958043319651573e-41
1.394479396984924642e+04	2.525645328858194001e-41
1.402016582914572791e+04	1.962688884465707574e-41
1.409553768844221122e+04	2.293075012143568644e-41
1.417090954773869271e+04	2.151465440052571539e-41
