# Chain:	[1533.66, 690.146, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	1.436961156362243795e-30
1.517437185929648251e+02	5.069904309752137670e-32
2.271155778894472519e+02	7.534841072775451911e-33
3.024874371859296502e+02	1.975942894549005373e-33
3.778592964824120486e+02	7.048301593048702438e-34
4.532311557788945038e+02	3.045822053937975571e-34
5.286030150753769021e+02	1.502388131624234204e-34
6.039748743718593005e+02	8.151442375032201978e-35
6.793467336683416988e+02	4.757322115888954084e-35
7.547185929648240972e+02	2.941774702917388464e-35
8.300904522613064955e+02	1.906689943598196855e-35
9.054623115577890076e+02	1.279379601015597550e-35
9.808341708542714059e+02	8.903263992529182393e-36
1.056206030150753804e+03	6.359226118363935506e-36
1.131577889447236203e+03	4.635657869490924407e-36
1.206949748743718601e+03	6.096395967018550714e-27
1.282321608040200999e+03	4.345122118960045420e-28
1.357693467336683398e+03	1.277248858047135390e-27
1.433065326633165796e+03	3.767903940517259640e-33
1.508437185929648194e+03	1.059412797378407194e-30
1.583809045226130593e+03	2.601158970763686498e-26
1.659180904522612991e+03	5.503431887357774953e-29
1.734552763819095389e+03	7.679112886607027969e-30
1.809924623115578015e+03	1.468656881162475254e-28
1.885296482412060413e+03	1.837129532130755797e-29
1.960668341708542812e+03	1.998282280947836175e-31
2.036040201005025210e+03	2.763934236292898970e-31
2.111412060301507609e+03	2.418842096883047558e-30
2.186783919597990007e+03	1.819693931682363854e-29
2.262155778894472405e+03	1.657340559507397722e-30
2.337527638190954804e+03	3.405181469070015841e-30
2.412899497487437202e+03	2.480187326702119305e-31
2.488271356783919600e+03	1.416187834374143416e-30
2.563643216080401999e+03	8.217109742990929545e-32
2.639015075376884397e+03	1.466629872854711756e-32
2.714386934673366795e+03	8.183800012137759031e-33
2.789758793969849194e+03	1.230115369721590284e-32
2.865130653266331592e+03	4.363066127302433317e-33
2.940502512562813990e+03	5.301123925953915044e-33
3.015874371859296389e+03	1.800788870506044125e-32
3.091246231155778787e+03	3.236759250454485723e-31
3.166618090452261185e+03	8.744478500256944800e-32
3.241989949748743584e+03	1.168003198915044207e-32
3.317361809045225982e+03	8.170722390762024249e-33
3.392733668341708380e+03	9.220544035803335245e-33
3.468105527638190779e+03	1.129670896004242111e-32
3.543477386934673177e+03	1.868926249156531906e-32
3.618849246231156030e+03	2.886181080782922351e-32
3.694221105527638429e+03	7.412180656073728223e-32
3.769592964824120827e+03	1.358064418751270123e-29
3.844964824120603225e+03	1.100783195188735398e-31
3.920336683417085624e+03	2.689880769933266796e-32
3.995708542713568022e+03	1.257466433360011822e-32
4.071080402010050420e+03	7.665186391978557499e-33
4.146452261306532819e+03	3.453222249893349713e-33
4.221824120603015217e+03	7.001170834794360302e-33
4.297195979899497615e+03	5.170672121133528711e-33
4.372567839195980014e+03	4.744719943150662598e-33
4.447939698492462412e+03	6.880853799384294086e-33
4.523311557788944810e+03	5.071945718810944008e-33
4.598683417085427209e+03	1.781629425824656003e-32
4.674055276381909607e+03	1.359420012435886249e-31
4.749427135678392006e+03	4.021740466668178419e-30
4.824798994974874404e+03	1.196270765418012510e-31
4.900170854271356802e+03	1.715927160453175391e-32
4.975542713567839201e+03	5.995664713525794053e-33
5.050914572864321599e+03	2.872174995323071207e-33
5.126286432160803997e+03	1.560732569405889785e-33
5.201658291457286396e+03	1.057485748201779216e-33
5.277030150753768794e+03	6.467058589072156093e-34
5.352402010050251192e+03	4.173144134465987894e-34
5.427773869346733591e+03	3.076655058575923263e-34
5.503145728643215989e+03	2.302126733846242295e-34
5.578517587939698387e+03	1.848035348682200123e-34
5.653889447236180786e+03	1.396064898374333758e-34
5.729261306532663184e+03	9.583272624919328689e-35
5.804633165829145582e+03	7.982208901909167024e-35
5.880005025125627981e+03	7.169481490898005168e-35
5.955376884422110379e+03	6.238853684005445188e-35
6.030748743718592777e+03	3.364801511866877521e-35
6.106120603015075176e+03	3.796481014669047102e-35
6.181492462311557574e+03	3.385826443944615018e-35
6.256864321608039972e+03	1.940948364595481926e-35
6.332236180904522371e+03	1.891578461671149155e-35
6.407608040201004769e+03	1.502634559297596297e-35
6.482979899497487168e+03	1.266465612536524355e-35
6.558351758793969566e+03	1.538201945473105156e-35
6.633723618090451964e+03	1.054994093454277920e-35
6.709095477386934363e+03	7.038096161772479566e-36
6.784467336683416761e+03	9.540760591936505577e-36
6.859839195979899159e+03	7.079717531676770367e-36
6.935211055276381558e+03	7.250799543364551394e-36
7.010582914572863956e+03	4.940174629976402420e-36
7.085954773869346354e+03	4.545304334076942744e-36
7.161326633165828753e+03	3.916681782442328921e-36
7.236698492462312061e+03	3.009419985919897129e-36
7.312070351758794459e+03	3.676922337713425929e-36
7.387442211055276857e+03	2.451742349691964185e-36
7.462814070351759256e+03	2.428214177179282998e-36
7.538185929648241654e+03	1.650575605748938830e-36
7.613557788944724052e+03	1.067989501573699012e-36
7.688929648241206451e+03	1.251056247480707551e-36
7.764301507537688849e+03	8.955854320622622789e-37
7.839673366834171247e+03	1.893973316378074903e-36
7.915045226130653646e+03	9.124632000553674443e-37
7.990417085427136044e+03	7.621918837115140106e-37
8.065788944723618442e+03	8.829154841312509708e-37
8.141160804020100841e+03	1.043960134844869548e-36
8.216532663316582330e+03	9.474465694650009902e-37
8.291904522613065637e+03	9.349367493341833788e-37
8.367276381909547126e+03	4.845393130830589637e-37
8.442648241206030434e+03	3.340447673005360067e-37
8.518020100502511923e+03	5.479163297018742507e-37
8.593391959798995231e+03	5.984721289088992530e-37
8.668763819095476720e+03	3.663713063040422029e-37
8.744135678391960028e+03	4.518140390878124823e-37
8.819507537688441516e+03	3.018766474876980055e-37
8.894879396984924824e+03	3.226118344109916868e-37
