# Chain:	[5641.2, 4870.0, 4218.4, 3603.06, 3157.51, 2841.2, 2640.63, 2265.8, 1721.43, 1102.73, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	1.436961156362243795e-30
1.517437185929648251e+02	5.069904309752137670e-32
2.271155778894472519e+02	7.534841072775451911e-33
3.024874371859296502e+02	1.975942894549005373e-33
3.778592964824120486e+02	7.048301593048702438e-34
4.532311557788945038e+02	3.045822053937975571e-34
5.286030150753769021e+02	1.502388131624234204e-34
6.039748743718593005e+02	8.151442375032201978e-35
6.793467336683416988e+02	4.757322115888954084e-35
7.547185929648240972e+02	2.941774702917388464e-35
8.300904522613064955e+02	1.906689943598196855e-35
9.054623115577890076e+02	1.279379601015597550e-35
9.808341708542714059e+02	8.903263992529182393e-36
1.056206030150753804e+03	9.683366529503523245e-18
1.131577889447236203e+03	9.987383824843995937e-20
1.206949748743718601e+03	3.548342173329527193e-22
1.282321608040200999e+03	3.422220351098027397e-19
1.357693467336683398e+03	3.007156392044715730e-18
1.433065326633165796e+03	1.127674073904675939e-21
1.508437185929648194e+03	1.202423324616793663e-22
1.583809045226130593e+03	3.736517776308481448e-18
1.659180904522612991e+03	4.691999631568464982e-20
1.734552763819095389e+03	1.735734603360900141e-15
1.809924623115578015e+03	4.414139762563533323e-17
1.885296482412060413e+03	1.832614372183093639e-19
1.960668341708542812e+03	1.152016035825487079e-18
2.036040201005025210e+03	2.986409914131775306e-20
2.111412060301507609e+03	2.321646975728476550e-18
2.186783919597990007e+03	8.858136824638273348e-19
2.262155778894472405e+03	6.702997720930316197e-19
2.337527638190954804e+03	5.224416413825652709e-21
2.412899497487437202e+03	1.709801273058875683e-21
2.488271356783919600e+03	1.679968975009790586e-19
2.563643216080401999e+03	6.571522573801829702e-21
2.639015075376884397e+03	8.413750033305269085e-21
2.714386934673366795e+03	5.370524512928150497e-21
2.789758793969849194e+03	5.677242768148874245e-23
2.865130653266331592e+03	2.873816063201085920e-23
2.940502512562813990e+03	1.307897418946795823e-23
3.015874371859296389e+03	6.468093929159996540e-24
3.091246231155778787e+03	1.997166362488665601e-23
3.166618090452261185e+03	1.475935843773861946e-23
3.241989949748743584e+03	1.748631129469211268e-23
3.317361809045225982e+03	2.478575517476866172e-23
3.392733668341708380e+03	2.123776420085735230e-23
3.468105527638190779e+03	6.436560907995001679e-23
3.543477386934673177e+03	1.622731718738369253e-22
3.618849246231156030e+03	8.624175643144448028e-22
3.694221105527638429e+03	6.095790961191653292e-20
3.769592964824120827e+03	4.197385094737028025e-21
3.844964824120603225e+03	1.374653571716302583e-21
3.920336683417085624e+03	1.279998149165568195e-21
3.995708542713568022e+03	7.376074444190554073e-22
4.071080402010050420e+03	2.345372685717890520e-21
4.146452261306532819e+03	6.668454157095666289e-19
4.221824120603015217e+03	4.954029259257292275e-21
4.297195979899497615e+03	1.186689497661626384e-21
4.372567839195980014e+03	6.247261848318587372e-22
4.447939698492462412e+03	3.913513168813827266e-22
4.523311557788944810e+03	3.007738933692876345e-21
4.598683417085427209e+03	9.019438695947757181e-22
4.674055276381909607e+03	4.924745875786280586e-21
4.749427135678392006e+03	2.189129603148632847e-21
4.824798994974874404e+03	1.810570299627931029e-22
4.900170854271356802e+03	1.381958572261648598e-22
4.975542713567839201e+03	8.284021925487729025e-22
5.050914572864321599e+03	1.475080854717580052e-20
5.126286432160803997e+03	1.947387861088568355e-22
5.201658291457286396e+03	4.527694476921613403e-23
5.277030150753768794e+03	2.212830973843665008e-23
5.352402010050251192e+03	1.257543502809809189e-23
5.427773869346733591e+03	1.112176350558328728e-23
5.503145728643215989e+03	6.664113607741145639e-24
5.578517587939698387e+03	1.176396226263932134e-23
5.653889447236180786e+03	6.098867547479443269e-23
5.729261306532663184e+03	1.256286200112063183e-21
5.804633165829145582e+03	3.724252959265156285e-23
5.880005025125627981e+03	3.913058245268689304e-24
5.955376884422110379e+03	1.119818516817940232e-24
6.030748743718592777e+03	5.246493829739303649e-25
6.106120603015075176e+03	3.065621919531481973e-25
6.181492462311557574e+03	1.267176585469167204e-25
6.256864321608039972e+03	8.095277980817005224e-26
6.332236180904522371e+03	6.429255271562988187e-26
6.407608040201004769e+03	6.183783663939709630e-26
6.482979899497487168e+03	3.099536547309598321e-26
6.558351758793969566e+03	6.333162615876011506e-26
6.633723618090451964e+03	3.909455013460602398e-26
6.709095477386934363e+03	5.661076996439918911e-26
6.784467336683416761e+03	3.418651768512609157e-26
6.859839195979899159e+03	1.837382814566262216e-26
6.935211055276381558e+03	1.592829973152072367e-26
7.010582914572863956e+03	1.099621535010888301e-26
7.085954773869346354e+03	6.281601508221116480e-27
7.161326633165828753e+03	1.987250591833604163e-26
7.236698492462312061e+03	1.386776336719963935e-26
7.312070351758794459e+03	2.081157574129708346e-26
7.387442211055276857e+03	1.690234069869412921e-26
7.462814070351759256e+03	1.800814415819819682e-26
7.538185929648241654e+03	2.809532549910734558e-27
7.613557788944724052e+03	9.805252911378487017e-27
7.688929648241206451e+03	4.629476377794515560e-27
7.764301507537688849e+03	3.542954170098596296e-27
7.839673366834171247e+03	1.858121008778786101e-27
7.915045226130653646e+03	7.080464861777568905e-27
7.990417085427136044e+03	2.642362583005321025e-27
8.065788944723618442e+03	3.213917802703748234e-27
8.141160804020100841e+03	1.472306979975143692e-27
8.216532663316582330e+03	5.757646910577321924e-27
8.291904522613065637e+03	8.608076361191172580e-28
8.367276381909547126e+03	3.884019469294396419e-28
8.442648241206030434e+03	2.162352479178599587e-27
8.518020100502511923e+03	7.706800286340573677e-28
8.593391959798995231e+03	4.174152414785188926e-27
8.668763819095476720e+03	3.344851433908790424e-27
8.744135678391960028e+03	2.791900856916196886e-28
