# Chain:	[5641.2, 4870.0, 3603.06, 2841.2, 2640.63, 2510.15, 2338.06, 1170.4, 561.9585, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	8.674622460839125364e-33
1.517437185929648251e+02	3.060591137412358120e-34
2.271155778894472519e+02	4.548619934460775566e-35
3.024874371859296502e+02	1.192833817288608264e-35
3.778592964824120486e+02	4.254906615890132932e-36
4.532311557788945038e+02	1.838696633087620950e-36
5.286030150753769021e+02	9.069590902845746127e-37
6.039748743718593005e+02	4.920848750964058775e-37
6.793467336683416988e+02	2.871892054786607018e-37
7.547185929648240972e+02	1.775885506693716816e-37
8.300904522613064955e+02	1.151027314646734928e-37
9.054623115577890076e+02	7.723336830485327148e-38
9.808341708542714059e+02	5.374707135431038040e-38
1.056206030150753804e+03	3.838926715288908266e-38
1.131577889447236203e+03	2.798445991209133304e-38
1.206949748743718601e+03	2.637413257357210198e-27
1.282321608040200999e+03	1.879779902998278958e-28
1.357693467336683398e+03	5.525613962721398623e-28
1.433065326633165796e+03	1.629388115042575363e-33
1.508437185929648194e+03	4.583209676714893466e-31
1.583809045226130593e+03	6.925195770982410149e-28
1.659180904522612991e+03	4.743630316436846307e-31
1.734552763819095389e+03	2.844267900632811027e-32
1.809924623115578015e+03	2.858836076594572572e-31
1.885296482412060413e+03	3.567657568537996854e-32
1.960668341708542812e+03	6.940533013847322924e-34
2.036040201005025210e+03	1.240369958751841248e-33
2.111412060301507609e+03	5.705510865285441213e-33
2.186783919597990007e+03	3.679305665419306142e-32
2.262155778894472405e+03	5.784279703536192458e-33
2.337527638190954804e+03	1.056478844664532160e-32
2.412899497487437202e+03	1.478319231011593217e-32
2.488271356783919600e+03	5.902760518330220139e-31
2.563643216080401999e+03	2.799125116359026378e-32
2.639015075376884397e+03	4.325898660463818221e-33
2.714386934673366795e+03	2.316813605848127844e-33
2.789758793969849194e+03	4.969562441022302657e-33
2.865130653266331592e+03	1.305586612810866000e-33
2.940502512562813990e+03	1.284094067962642334e-33
3.015874371859296389e+03	6.906743729964510703e-33
3.091246231155778787e+03	1.384636771766793862e-31
3.166618090452261185e+03	3.630723151826735528e-32
3.241989949748743584e+03	2.869340577310793549e-33
3.317361809045225982e+03	8.452082030954404187e-34
3.392733668341708380e+03	3.984930049656244427e-34
3.468105527638190779e+03	2.261790154674489880e-34
3.543477386934673177e+03	1.473488526136143816e-34
3.618849246231156030e+03	1.238014928989939311e-34
3.694221105527638429e+03	1.924161020305745305e-34
3.769592964824120827e+03	2.622560427229965191e-32
3.844964824120603225e+03	2.334549068259213931e-34
3.920336683417085624e+03	6.748845824462051456e-35
3.995708542713568022e+03	3.549241987481635579e-35
4.071080402010050420e+03	2.418899318307887183e-35
4.146452261306532819e+03	1.353600394965795626e-35
4.221824120603015217e+03	1.816735185773955765e-35
4.297195979899497615e+03	1.425777777790710354e-35
4.372567839195980014e+03	1.230495019821354101e-35
4.447939698492462412e+03	1.573613062390669770e-35
4.523311557788944810e+03	1.216319937742132423e-35
4.598683417085427209e+03	3.583604928642286018e-35
4.674055276381909607e+03	2.631512640726723430e-34
4.749427135678392006e+03	7.756442147655456002e-33
4.824798994974874404e+03	2.317145956667746203e-34
4.900170854271356802e+03	3.390039081038095311e-35
4.975542713567839201e+03	1.230226309818005394e-35
5.050914572864321599e+03	5.947048159750087736e-36
5.126286432160803997e+03	3.347637129995335960e-36
5.201658291457286396e+03	2.402168642426468739e-36
5.277030150753768794e+03	1.463739075007646534e-36
5.352402010050251192e+03	1.021944030078916141e-36
5.427773869346733591e+03	7.101631941450622340e-37
5.503145728643215989e+03	5.898387454731598906e-37
5.578517587939698387e+03	5.419188636839936185e-37
5.653889447236180786e+03	4.141193118756624100e-37
5.729261306532663184e+03	2.489817548501465633e-37
5.804633165829145582e+03	2.430032274592355869e-37
5.880005025125627981e+03	2.337485222321715070e-37
5.955376884422110379e+03	1.743893709937321049e-37
6.030748743718592777e+03	1.504721837152966883e-37
6.106120603015075176e+03	1.117704988123177144e-37
6.181492462311557574e+03	1.245206305562719572e-37
6.256864321608039972e+03	8.144958742018643769e-38
6.332236180904522371e+03	8.258645183698042704e-38
6.407608040201004769e+03	5.360014594969989330e-38
6.482979899497487168e+03	5.393477791824222909e-38
6.558351758793969566e+03	6.906548122909194849e-38
6.633723618090451964e+03	5.060175134725332727e-38
6.709095477386934363e+03	3.672344012402037944e-38
6.784467336683416761e+03	5.189161477955814535e-38
6.859839195979899159e+03	3.803775756717878965e-38
6.935211055276381558e+03	2.763689657572831251e-38
7.010582914572863956e+03	3.366970832885761135e-38
7.085954773869346354e+03	3.036397753276222008e-38
7.161326633165828753e+03	2.735700929870044415e-38
7.236698492462312061e+03	2.269766985333652623e-38
7.312070351758794459e+03	2.403322176678799146e-38
7.387442211055276857e+03	2.317650484693209005e-38
7.462814070351759256e+03	1.362344528403395844e-38
7.538185929648241654e+03	1.813259447895722324e-38
7.613557788944724052e+03	1.286312312429819209e-38
7.688929648241206451e+03	1.401146010950916882e-38
7.764301507537688849e+03	1.589824293588067250e-38
7.839673366834171247e+03	1.052616016793707288e-38
7.915045226130653646e+03	9.636760994819413324e-39
7.990417085427136044e+03	1.056596586089592788e-38
8.065788944723618442e+03	9.639570098769945948e-39
8.141160804020100841e+03	8.118701272838050167e-39
8.216532663316582330e+03	6.975541457763806850e-39
8.291904522613065637e+03	7.127477883886785284e-39
8.367276381909547126e+03	6.147630218036005174e-39
8.442648241206030434e+03	7.312117869823909964e-39
8.518020100502511923e+03	8.554614100132225483e-39
8.593391959798995231e+03	7.254842358438205199e-39
8.668763819095476720e+03	6.743516918550690095e-39
8.744135678391960028e+03	4.298217838889541605e-39
8.819507537688441516e+03	5.183508096602533076e-39
8.894879396984924824e+03	5.735556393534268049e-39
8.970251256281406313e+03	6.138748121608974077e-39
9.045623115577889621e+03	4.372400467261667953e-39
9.120994974874371110e+03	5.400091285917844251e-39
9.196366834170854418e+03	4.937044652899555611e-39
9.271738693467335906e+03	4.137626614386152285e-39
9.347110552763819214e+03	4.711431537664252468e-39
9.422482412060300703e+03	4.103847483257460043e-39
9.497854271356784011e+03	4.874069857880319975e-39
9.573226130653265500e+03	4.987572237243015904e-39
9.648597989949748808e+03	3.233845142184035016e-39
9.723969849246232116e+03	3.605171939131485358e-39
9.799341708542713604e+03	3.096525496729602275e-39
9.874713567839196912e+03	2.880335160087883112e-39
9.950085427135678401e+03	3.727394492520819107e-39
1.002545728643216171e+04	2.490412817263032810e-39
1.010082914572864320e+04	2.676359916990257777e-39
1.017620100502512651e+04	2.462519067561197715e-39
1.025157286432160799e+04	2.668638660361407653e-39
1.032694472361809130e+04	2.791428440259068692e-39
1.040231658291457279e+04	2.767857988053067421e-39
1.047768844221105610e+04	2.387973788360439602e-39
1.055306030150753759e+04	2.294536175883868602e-39
1.062843216080402090e+04	2.099465783748816306e-39
1.070380402010050238e+04	2.464207989892077765e-39
1.077917587939698569e+04	2.174457009969732377e-39
1.085454773869346718e+04	1.925062045036949160e-39
1.092991959798995049e+04	1.998745786697558214e-39
1.100529145728643198e+04	1.517813515512267454e-39
1.108066331658291529e+04	2.090133640437121643e-39
1.115603517587939677e+04	2.006328459357011924e-39
1.123140703517588008e+04	1.730241471552509176e-39
1.130677889447236157e+04	1.991551816097891203e-39
1.138215075376884488e+04	1.648033786362936108e-39
1.145752261306532637e+04	1.613314088018893553e-39
1.153289447236180968e+04	1.470418375018075166e-39
1.160826633165829116e+04	1.602512725281944107e-39
1.168363819095477447e+04	1.258589639330459816e-39
1.175901005025125596e+04	1.296613494074405151e-39
1.183438190954773927e+04	1.222535719330090802e-39
1.190975376884422076e+04	1.239625784458589905e-39
1.198512562814070407e+04	1.056081163913436796e-39
1.206049748743718555e+04	9.993736959695104244e-40
1.213586934673366886e+04	9.259987997127102285e-40
1.221124120603015035e+04	1.069957708492963896e-39
1.228661306532663366e+04	1.075934656599300066e-39
1.236198492462311515e+04	1.092437608149384857e-39
1.243735678391959846e+04	8.094128251544834531e-40
1.251272864321607994e+04	9.939638222108550481e-40
1.258810050251256325e+04	9.353872604117755494e-40
