# Chain:	[1533.66, 690.146, 571.1538, 41.5575, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	9.280888992730997707e-34
1.517437185929648251e+02	3.274494852852960919e-35
2.271155778894472519e+02	4.866521496748827180e-36
3.024874371859296502e+02	1.276200583369279003e-36
3.778592964824120486e+02	4.552280650228217764e-37
4.532311557788945038e+02	1.967202540517679156e-37
5.286030150753769021e+02	9.703461650209024602e-38
6.039748743718593005e+02	5.264765263720608294e-38
6.793467336683416988e+02	3.072607652944740359e-38
7.547185929648240972e+02	1.900001565005272520e-38
8.300904522613064955e+02	1.231472237905814662e-38
9.054623115577890076e+02	8.263118320226169083e-39
9.808341708542714059e+02	5.750343662512480455e-39
1.056206030150753804e+03	4.107228050173761023e-39
1.131577889447236203e+03	2.994028467960860172e-39
1.206949748743718601e+03	4.380670323274150020e-30
1.282321608040200999e+03	3.122262334986917378e-31
1.357693467336683398e+03	9.177891655290195907e-31
1.433065326633165796e+03	2.707376970872932757e-36
1.508437185929648194e+03	7.612592212623993470e-34
1.583809045226130593e+03	3.086894711038288494e-29
1.659180904522612991e+03	6.645391373844625945e-32
1.734552763819095389e+03	9.316052241571383972e-33
1.809924623115578015e+03	1.784703439064794550e-31
1.885296482412060413e+03	2.232479000615579183e-32
1.960668341708542812e+03	2.424781092284709915e-34
2.036040201005025210e+03	3.350616125061347671e-34
2.111412060301507609e+03	2.938213153679479384e-33
2.186783919597990007e+03	2.211123487735043834e-32
2.262155778894472405e+03	2.011040729987101447e-33
2.337527638190954804e+03	4.133417731696769225e-33
2.412899497487437202e+03	2.849004205523375729e-34
2.488271356783919600e+03	1.043448354345433001e-33
2.563643216080401999e+03	6.776026372313026897e-35
2.639015075376884397e+03	1.286688008578599288e-35
2.714386934673366795e+03	7.291606346917502745e-36
2.789758793969849194e+03	9.245235006569114739e-36
2.865130653266331592e+03	3.806197848817815372e-36
2.940502512562813990e+03	4.973014206284613828e-36
3.015874371859296389e+03	1.395899866051127521e-35
3.091246231155778787e+03	2.343869716296179760e-34
3.166618090452261185e+03	6.459116509790466881e-35
3.241989949748743584e+03	1.091093880940781523e-35
3.317361809045225982e+03	8.972688700134340803e-36
3.392733668341708380e+03	1.076591174558874048e-35
3.468105527638190779e+03	1.349222051147173906e-35
3.543477386934673177e+03	2.258310724172108888e-35
3.618849246231156030e+03	3.499471865738813412e-35
3.694221105527638429e+03	9.001687905298350482e-35
3.769592964824120827e+03	1.650336329590706639e-32
3.844964824120603225e+03	1.337444168031706682e-34
3.920336683417085624e+03	3.266982329264508023e-35
3.995708542713568022e+03	1.526795001635175544e-35
4.071080402010050420e+03	9.303995491274013082e-36
4.146452261306532819e+03	4.188471320746762509e-36
4.221824120603015217e+03	8.502542051992743695e-36
4.297195979899497615e+03	6.278530412434471720e-36
4.372567839195980014e+03	5.762211977487615956e-36
4.447939698492462412e+03	8.358868295996676784e-36
4.523311557788944810e+03	6.160753616136017344e-36
4.598683417085427209e+03	2.164892206034526895e-35
4.674055276381909607e+03	1.651976319178211706e-34
4.749427135678392006e+03	4.887279193850391187e-33
4.824798994974874404e+03	1.453714586648379966e-34
4.900170854271356802e+03	2.085127028066100197e-35
4.975542713567839201e+03	7.285166400361891318e-36
5.050914572864321599e+03	3.489837038988307439e-36
5.126286432160803997e+03	1.896233634231277755e-36
5.201658291457286396e+03	1.284651790004946244e-36
5.277030150753768794e+03	7.856346603043154807e-37
5.352402010050251192e+03	5.068741839233849669e-37
5.427773869346733591e+03	3.737430012749087905e-37
5.503145728643215989e+03	2.795877868897077106e-37
5.578517587939698387e+03	2.243603118440938613e-37
5.653889447236180786e+03	1.694831518683553931e-37
5.729261306532663184e+03	1.163817980286262926e-37
5.804633165829145582e+03	9.689681516287105889e-38
5.880005025125627981e+03	8.701311641381414263e-38
5.955376884422110379e+03	7.575182372869648406e-38
6.030748743718592777e+03	4.078964987589395571e-38
6.106120603015075176e+03	4.608978424825202515e-38
6.181492462311557574e+03	4.107567969434020187e-38
6.256864321608039972e+03	2.353490055140137754e-38
6.332236180904522371e+03	2.293259882182894587e-38
6.407608040201004769e+03	1.823092350310339857e-38
6.482979899497487168e+03	1.535537490678211563e-38
6.558351758793969566e+03	1.864619772777605156e-38
6.633723618090451964e+03	1.278477198997190972e-38
6.709095477386934363e+03	8.525360003649466908e-39
6.784467336683416761e+03	1.155474815090333269e-38
6.859839195979899159e+03	8.574589802722923569e-39
6.935211055276381558e+03	8.794898581295741525e-39
7.010582914572863956e+03	5.974928315754375469e-39
7.085954773869346354e+03	5.498039169083153182e-39
7.161326633165828753e+03	4.736224349079934096e-39
7.236698492462312061e+03	3.637087305795112869e-39
7.312070351758794459e+03	4.448214859881519990e-39
7.387442211055276857e+03	2.957643903837118571e-39
7.462814070351759256e+03	2.940037244664375667e-39
7.538185929648241654e+03	1.988130383862756659e-39
7.613557788944724052e+03	1.284962874387742077e-39
7.688929648241206451e+03	1.506529356669718931e-39
7.764301507537688849e+03	1.071606728570436931e-39
7.839673366834171247e+03	2.293293954691237024e-39
7.915045226130653646e+03	1.099406163325419337e-39
7.990417085427136044e+03	9.154030558267024014e-40
8.065788944723618442e+03	1.063458693195450159e-39
8.141160804020100841e+03	1.261287527153176206e-39
8.216532663316582330e+03	1.145118791403754034e-39
8.291904522613065637e+03	1.129725434489451978e-39
8.367276381909547126e+03	5.825351805501885197e-40
8.442648241206030434e+03	3.979851190811576487e-40
8.518020100502511923e+03	6.569380756513838792e-40
8.593391959798995231e+03	7.199952670994266777e-40
8.668763819095476720e+03	4.380255886963101851e-40
8.744135678391960028e+03	5.448755154530147030e-40
8.819507537688441516e+03	3.613234927848353727e-40
8.894879396984924824e+03	3.859388002981804063e-40
8.970251256281406313e+03	3.473250896539846208e-40
9.045623115577889621e+03	4.979198971195262557e-40
9.120994974874371110e+03	2.195560607519843765e-40
9.196366834170854418e+03	2.166268889718191711e-40
9.271738693467335906e+03	1.587788662593978039e-40
9.347110552763819214e+03	2.521683485592783024e-40
9.422482412060300703e+03	2.668973300658698087e-40
9.497854271356784011e+03	3.305454518441271458e-40
9.573226130653265500e+03	1.596093142445758631e-40
9.648597989949748808e+03	1.585774645980703451e-40
9.723969849246232116e+03	1.655471609809057513e-40
9.799341708542713604e+03	6.716284499099969865e-41
9.874713567839196912e+03	4.703082607249611707e-41
9.950085427135678401e+03	1.660442036962187009e-40
1.002545728643216171e+04	8.111793757905616834e-41
1.010082914572864320e+04	1.484614662544384724e-40
1.017620100502512651e+04	1.470174159566085760e-40
1.025157286432160799e+04	8.298023842883018591e-41
1.032694472361809130e+04	5.695464849096395743e-41
1.040231658291457279e+04	9.044207486487017936e-41
1.047768844221105610e+04	1.150394453257875597e-40
1.055306030150753759e+04	1.040822093818506518e-40
1.062843216080402090e+04	5.878153330777328493e-41
1.070380402010050238e+04	7.943666933725663441e-41
1.077917587939698569e+04	1.136553660429851217e-40
1.085454773869346718e+04	7.812417542062401577e-41
1.092991959798995049e+04	6.200870411664942610e-41
1.100529145728643198e+04	5.722592606818966384e-41
1.108066331658291529e+04	6.719013518470979811e-41
1.115603517587939677e+04	5.917245038106213069e-41
1.123140703517588008e+04	5.253993023229358822e-41
1.130677889447236157e+04	6.205884635142714600e-41
1.138215075376884488e+04	6.627923685121988007e-41
1.145752261306532637e+04	4.280547546351634494e-41
1.153289447236180968e+04	4.352019188120775917e-41
1.160826633165829116e+04	2.521478269604242452e-41
1.168363819095477447e+04	7.918690128394288268e-41
1.175901005025125596e+04	6.519923390754173119e-41
1.183438190954773927e+04	4.104328696542250425e-41
1.190975376884422076e+04	5.391752418065967359e-41
1.198512562814070407e+04	3.005848208577755976e-41
1.206049748743718555e+04	4.427943865307855311e-41
1.213586934673366886e+04	2.927722325804739708e-41
1.221124120603015035e+04	3.609565253336323336e-41
1.228661306532663366e+04	3.134365254226754706e-41
1.236198492462311515e+04	3.216976490476915470e-41
1.243735678391959846e+04	2.548907509632584933e-41
1.251272864321607994e+04	1.492731734900184687e-41
1.258810050251256325e+04	2.016988777438624521e-41
1.266347236180904474e+04	2.029022593652704084e-41
1.273884422110552805e+04	1.950876381752846265e-41
1.281421608040200954e+04	2.062484542404575462e-41
1.288958793969849285e+04	1.017729040329787766e-41
1.296495979899497434e+04	2.686959302835661516e-41
1.304033165829145764e+04	2.386014739076394912e-41
1.311570351758793913e+04	1.260955768638890008e-41
1.319107537688442244e+04	2.724304813601217909e-41
1.326644723618090393e+04	1.733573160798427717e-41
1.334181909547738724e+04	2.412718805437333899e-41
1.341719095477386873e+04	1.910924226391877136e-41
1.349256281407035203e+04	1.805240736414966155e-41
1.356793467336683352e+04	1.572537108821951274e-41
1.364330653266331683e+04	2.071412781884526796e-41
1.371867839195979832e+04	1.748055456021804907e-41
1.379405025125628163e+04	1.975293600230226882e-41
1.386942211055276312e+04	1.972110475400460594e-41
1.394479396984924642e+04	1.602991041238669585e-41
1.402016582914572791e+04	1.168943019448825075e-41
1.409553768844221122e+04	1.421367298608868414e-41
1.417090954773869271e+04	1.332077054814940231e-41
1.424628140703517602e+04	5.757564421224255431e-42
1.432165326633165751e+04	1.501374484649003856e-41
1.439702512562814081e+04	1.345385000397702794e-41
1.447239698492462412e+04	1.554316462108626781e-41
1.454776884422110561e+04	1.190235356515008671e-41
1.462314070351758892e+04	1.554584220227496215e-41
1.469851256281407041e+04	1.227259670619841928e-41
1.477388442211055371e+04	1.006239925502791357e-41
1.484925628140703520e+04	7.940401932850903414e-42
1.492462814070351851e+04	1.086160250428658494e-41
1.500000000000000000e+04	1.123959603129860320e-41
