Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	8.36435569387687E-34
151.74371859296483	4.18430243054380E-35
227.11557788944725	7.28001436045903E-36
302.48743718592965	2.11692524903433E-36
377.85929648241205	8.26157560684375E-37
453.2311557788945	3.79983043388547E-37
528.6030150753769	1.99519254446163E-37
603.9748743718593	1.11552090377187E-37
679.3467336683417	6.83814864221380E-38
754.7185929648241	4.39850139710950E-38
830.0904522613065	3.02712294536056E-38
905.462311557789	2.02469701816864E-38
980.8341708542714	1.48921674564659E-38
1056.2060301507538	1.11852853231293E-38
1131.5778894472362	8.22549958983127E-39
1206.9497487437186	6.23192267917987E-39
1282.321608040201	4.94506141066579E-39
1357.6934673366834	3.99447601127752E-39
1433.0653266331658	3.19976556213470E-39
1508.4371859296482	2.53691745108967E-39
1583.8090452261306	2.04609531098518E-39
1659.180904522613	1.69414718023869E-39
1734.5527638190954	1.40287640806998E-39
1809.924623115578	1.22145219571208E-39
1885.2964824120604	1.04002622875434E-39
1960.6683417085428	9.06455547203016E-40
2036.0402010050252	7.67845061039331E-40
2111.4120603015076	6.60489797033480E-40
2186.78391959799	5.69962284430086E-40
2262.1557788944724	4.85731048529251E-40
2337.527638190955	4.21862048097343E-40
2412.899497487437	3.70468320935126E-40
2488.2713567839196	3.27164566141883E-40
2563.643216080402	2.90904724031901E-40
2639.0150753768844	2.59892311214733E-40
2714.386934673367	2.35195377363439E-40
2789.758793969849	2.13349460585751E-40
2865.1306532663316	1.93298265466010E-40
2940.502512562814	1.75198459263028E-40
3015.8743718592964	1.57319617085224E-40
3091.246231155779	1.42162347049023E-40
3166.618090452261	1.28500000312524E-40
3241.9899497487436	1.16448475899932E-40
3317.361809045226	1.06121631098821E-40
3392.7336683417084	9.61348999343536E-41
3468.105527638191	8.62477645897108E-41
3543.477386934673	7.92953909396630E-41
3618.849246231156	7.19488857445664E-41
3694.2211055276384	6.58718708698112E-41
3769.592964824121	6.03009623357736E-41
3844.964824120603	5.58453997399712E-41
3920.3366834170856	5.11342281093453E-41
3995.708542713568	4.65826418163975E-41
4071.0804020100504	4.41163939864297E-41
4146.452261306533	4.09516204527621E-41
4221.824120603015	3.85371758771992E-41
4297.195979899498	3.63179896521679E-41
4372.56783919598	3.39933677918118E-41
4447.939698492462	3.15350432250113E-41
4523.311557788945	2.94693476687543E-41
4598.683417085427	2.79583038996328E-41
4674.05527638191	2.62617280021246E-41
