Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	2.32943438011118E-33
1131.5778894472362	1.03031483982558E-33
1206.9497487437186	2.50706781046024E-37
1282.321608040201	4.93970376817574E-33
1357.6934673366834	1.68323517092338E-32
1433.0653266331658	5.43137931421283E-36
1508.4371859296482	1.04055845992036E-36
1583.8090452261306	3.53234303125562E-37
1659.180904522613	5.69459457591549E-37
1734.5527638190954	1.42947738530085E-36
1809.924623115578	3.43759155782150E-36
1885.2964824120604	1.36754100767915E-35
1960.6683417085428	3.07341558035133E-35
2036.0402010050252	6.38786215069665E-34
2111.4120603015076	1.30727619106154E-35
2186.78391959799	1.05530815941490E-35
2262.1557788944724	1.55894559774551E-35
2337.527638190955	2.00384913533696E-35
2412.899497487437	1.14610664857002E-34
2488.2713567839196	1.39985794263078E-32
2563.643216080402	2.26318512721085E-35
2639.0150753768844	4.54960944643145E-36
2714.386934673367	1.75014525008389E-36
2789.758793969849	9.38468587003931E-37
2865.1306532663316	5.11772313533282E-37
2940.502512562814	3.20920682044282E-37
3015.8743718592964	2.36032271267550E-37
3091.246231155779	1.69232005182936E-37
3166.618090452261	1.27735317312284E-37
3241.9899497487436	7.52086324664728E-38
3317.361809045226	5.67076539878808E-38
3392.7336683417084	5.67672451440171E-38
3468.105527638191	4.14025651206189E-38
3543.477386934673	3.36706626475452E-38
3618.849246231156	2.44453927811444E-38
3694.2211055276384	2.21997922016547E-38
3769.592964824121	1.80002427917575E-38
3844.964824120603	1.68744505265280E-38
3920.3366834170856	7.22723072747744E-39
3995.708542713568	7.70722492393821E-39
4071.0804020100504	5.29618284863400E-39
4146.452261306533	6.05874549520564E-39
4221.824120603015	6.25346877529063E-39
4297.195979899498	4.35733084134043E-39
4372.56783919598	2.31760562813325E-39
4447.939698492462	2.22716194606968E-39
4523.311557788945	3.05263862341556E-39
4598.683417085427	1.67067224636692E-39
4674.05527638191	1.30344928828530E-39
4749.427135678392	1.21961030226702E-39
4824.798994974874	6.26978916282378E-40
4900.170854271357	8.82302448350287E-40
4975.542713567839	6.96852145364898E-40
5050.914572864322	8.30906326430082E-40
5126.286432160804	6.29072893149952E-40
5201.658291457286	5.62207624249857E-40
5277.030150753769	5.47559280440241E-40
5352.402010050251	7.04325769940351E-40
5427.773869346734	2.17897734205207E-40
5503.145728643216	5.18431269051342E-40
5578.517587939698	2.23352327987497E-40
5653.889447236181	4.88135583392803E-40
5729.261306532663	3.14539302430188E-40
5804.633165829146	4.06506144432106E-40
5880.005025125628	4.50134677538635E-40
5955.37688442211	2.01699760085742E-40
6030.748743718593	3.10997465878034E-40
6106.120603015075	3.28211152632587E-40
6181.492462311558	2.72777555232852E-40
6256.86432160804	2.87409998362886E-40
6332.236180904522	3.71716969578439E-40
6407.608040201005	2.62507849038002E-40
6482.979899497487	3.72117239540596E-40
6558.35175879397	2.77959265341254E-40
6633.723618090452	3.41716036674691E-40
6709.095477386934	2.07553754579555E-40
6784.467336683417	2.86031473495902E-40
6859.839195979899	4.42837382961851E-40
6935.211055276382	4.44461928072735E-40
7010.582914572864	2.95707580414998E-40
7085.954773869346	4.26192167767683E-40
7161.326633165829	3.83459137213345E-40
7236.698492462312	3.55271566191380E-40
7312.0703517587945	2.61631846793787E-40
7387.442211055277	3.75082459914430E-40
7462.814070351759	3.24189101604223E-40
7538.185929648242	3.26937666733372E-40
7613.557788944724	3.09002442445279E-40
7688.929648241206	3.51850171191380E-40
7764.301507537689	2.77273069148627E-40
7839.673366834171	2.75749360630625E-40
7915.045226130654	2.85493882291465E-40
7990.417085427136	2.81949398629296E-40
8065.788944723618	4.14497371197179E-40
8141.160804020101	3.24595222666054E-40
8216.532663316582	3.67660546531645E-40
8291.904522613066	2.72683787463855E-40
8367.276381909547	3.54715755410154E-40
8442.64824120603	3.39299510148810E-40
8518.020100502512	2.90458647545456E-40
8593.391959798995	3.36815717379909E-40
8668.763819095477	3.40177793499419E-40
8744.13567839196	2.95360582265704E-40
8819.507537688442	2.96355204778554E-40
8894.879396984925	2.79235043495822E-40
8970.251256281406	3.59176069235743E-40
9045.62311557789	3.12260904740296E-40
9120.994974874371	2.92323633368454E-40
9196.366834170854	3.05660482187691E-40
9271.738693467336	3.37524014335246E-40
9347.11055276382	2.98473678124131E-40
9422.4824120603	3.47068620704616E-40
9497.854271356784	2.43586789120655E-40
9573.226130653265	3.04465264211614E-40
9648.597989949749	2.86656606142988E-40
9723.969849246232	2.70782830886576E-40
9799.341708542714	3.04145046007411E-40
9874.713567839197	2.59056635647497E-40
9950.085427135678	2.74885644320933E-40
10025.457286432162	2.75473681868971E-40
10100.829145728643	2.80020890104905E-40
10176.201005025127	2.81089582928376E-40
10251.572864321608	2.71286315561104E-40
10326.944723618091	2.63740250024299E-40
10402.316582914573	2.78247662451089E-40
10477.688442211056	2.61856250493133E-40
10553.060301507538	2.55486409976837E-40
10628.43216080402	2.43292519364871E-40
10703.804020100502	2.65437817556247E-40
10779.175879396986	2.43187064863587E-40
10854.547738693467	2.64319290382966E-40
10929.91959798995	2.63775764175659E-40
11005.291457286432	2.37555332267794E-40
11080.663316582915	2.43791996704223E-40
11156.035175879397	2.48979307459291E-40
11231.40703517588	2.50250691608252E-40
11306.778894472362	2.26177400262925E-40
11382.150753768845	2.38599550265252E-40
11457.522613065326	2.52016128627446E-40
11532.89447236181	2.33554940163933E-40
11608.266331658291	2.24566527826094E-40
11683.638190954774	2.20103738119547E-40
11759.010050251256	2.20936362081369E-40
11834.38190954774	2.32061966687152E-40
11909.75376884422	2.40801264763971E-40
11985.125628140704	2.26553803833015E-40
12060.497487437186	1.93826168193949E-40
12135.869346733669	2.12352654801150E-40
12211.24120603015	2.14010328857649E-40
12286.613065326634	2.16411201099610E-40
12361.984924623115	2.14667685092519E-40
12437.356783919598	2.05150625292411E-40
12512.72864321608	1.99659886269343E-40
12588.100502512563	2.14371508383346E-40
12663.472361809045	2.09570383096358E-40
12738.844221105528	2.02559451035667E-40
12814.21608040201	1.98011294188272E-40
12889.587939698493	1.83268505600925E-40
12964.959798994974	1.92439149314947E-40
13040.331658291458	1.82404716436722E-40
13115.70351758794	1.93328674070058E-40
13191.075376884422	1.96322946436927E-40
13266.447236180904	1.84133104118444E-40
13341.819095477387	1.90077829091007E-40
13417.190954773869	1.79093806762824E-40
13492.562814070352	1.83072238694259E-40
13567.934673366834	1.83896241459133E-40
13643.306532663317	1.70102064711368E-40
13718.678391959798	1.69844675052008E-40
13794.050251256282	1.71317654657997E-40
13869.422110552763	1.73574571478973E-40
13944.793969849246	1.74785002295415E-40
14020.165829145728	1.69766856535847E-40
14095.537688442211	1.62814606858178E-40
14170.909547738693	1.67579349109569E-40
14246.281407035176	1.65732661048158E-40
14321.653266331658	1.58837648571839E-40
14397.02512562814	1.53461620333648E-40
14472.396984924624	1.57920621475584E-40
14547.768844221106	1.57041223421291E-40
14623.140703517589	1.54795015679858E-40
14698.51256281407	1.54447117329448E-40
14773.884422110554	1.53574874950057E-40
14849.256281407035	1.50631521791792E-40
14924.628140703519	1.48421052011901E-40
15000.0	1.47602752201454E-40
