Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	0
1131.5778894472362	1.30828258383446E-14
1206.9497487437186	1.05675633276340E-17
1282.321608040201	1.37682146212042E-17
1357.6934673366834	2.45004267604208E-20
1433.0653266331658	3.52410404755870E-17
1508.4371859296482	3.13495131721403E-16
1583.8090452261306	6.79597789303577E-21
1659.180904522613	8.40770439037105E-22
1734.5527638190954	9.66121750047965E-23
1809.924623115578	2.10347436739930E-22
1885.2964824120604	1.10219745149568E-22
1960.6683417085428	2.52711165669770E-22
2036.0402010050252	2.94920718951495E-22
2111.4120603015076	3.75703733354452E-22
2186.78391959799	1.34707410890425E-21
2262.1557788944724	1.39747174904470E-20
2337.527638190955	2.19352435660896E-20
2412.899497487437	1.26767590987454E-20
2488.2713567839196	1.04708025684316E-19
2563.643216080402	9.81492980110268E-20
2639.0150753768844	6.65419761090803E-21
2714.386934673367	2.76931810337215E-21
2789.758793969849	1.20226131089356E-20
2865.1306532663316	6.97501949381387E-20
2940.502512562814	6.63139369106916E-22
3015.8743718592964	1.06338728120789E-22
3091.246231155779	3.28477029303243E-23
3166.618090452261	1.35795821312133E-23
3241.9899497487436	9.33283504798455E-24
3317.361809045226	5.69817727842636E-24
3392.7336683417084	2.87223680302525E-24
3468.105527638191	2.60999963189413E-24
3543.477386934673	2.16992376506104E-24
3618.849246231156	1.58744471446420E-24
3694.2211055276384	1.50570846366225E-24
3769.592964824121	8.03602290651881E-25
3844.964824120603	6.36972751831929E-25
3920.3366834170856	3.83505571117545E-25
3995.708542713568	2.36706409871350E-25
4071.0804020100504	1.23793983296828E-25
4146.452261306533	1.96431244558565E-25
4221.824120603015	1.39389494578528E-25
4297.195979899498	9.74310774055043E-26
4372.56783919598	6.56286947058710E-26
4447.939698492462	1.64308741087072E-25
4523.311557788945	4.06781384217796E-26
4598.683417085427	1.08632639704378E-25
4674.05527638191	2.70320472811304E-26
4749.427135678392	7.48015639482574E-27
4824.798994974874	9.72425813300543E-26
4900.170854271357	2.22418119171441E-26
4975.542713567839	4.59881887287147E-26
5050.914572864322	7.08753348207706E-27
5126.286432160804	1.09431763055238E-27
5201.658291457286	8.14991867817595E-28
5277.030150753769	1.04540371334344E-26
5352.402010050251	1.66701418927570E-26
5427.773869346734	1.02113489465837E-26
5503.145728643216	2.34637492469126E-26
5578.517587939698	4.04281992867169E-27
5653.889447236181	1.35120266648154E-26
5729.261306532663	4.42303855400809E-27
5804.633165829146	8.70070175135742E-27
5880.005025125628	4.95949228803672E-27
5955.37688442211	5.30822080071849E-27
6030.748743718593	9.44532784016001E-28
6106.120603015075	2.57836137486970E-27
6181.492462311558	9.18782854844556E-27
6256.86432160804	6.92904115912714E-27
6332.236180904522	4.99263742488054E-27
6407.608040201005	8.90639333509236E-27
6482.979899497487	7.98580597210819E-28
6558.35175879397	3.27245781414034E-27
6633.723618090452	2.77413235678121E-27
6709.095477386934	2.24508599343505E-27
6784.467336683417	2.07994149481426E-27
6859.839195979899	7.69976062776250E-28
6935.211055276382	1.22530213792095E-27
7010.582914572864	8.99558252334092E-28
7085.954773869346	8.10370909538995E-28
7161.326633165829	1.72808387188584E-27
7236.698492462312	1.84904715631274E-28
7312.0703517587945	3.18314158918772E-27
7387.442211055277	9.11082400163905E-28
7462.814070351759	1.01023429222439E-27
7538.185929648242	3.16805972208737E-28
7613.557788944724	5.97449260464433E-28
7688.929648241206	4.10408546135690E-28
7764.301507537689	2.20247391062200E-28
7839.673366834171	4.19524891560229E-28
7915.045226130654	6.49698675391459E-28
7990.417085427136	3.40857667769256E-28
8065.788944723618	5.45013470587957E-28
8141.160804020101	1.09839516790338E-27
8216.532663316582	3.01263545923937E-28
8291.904522613066	7.96047129028054E-28
8367.276381909547	3.88928626116138E-28
8442.64824120603	7.73810954194858E-28
8518.020100502512	2.18815620801349E-28
8593.391959798995	4.77592739593683E-28
8668.763819095477	3.65556170941393E-28
8744.13567839196	3.22999741519946E-28
8819.507537688442	1.55329006713971E-28
8894.879396984925	2.68394332556546E-28
8970.251256281406	3.54938993224770E-28
9045.62311557789	4.00056715508832E-28
9120.994974874371	6.46401436112754E-28
9196.366834170854	3.26037116701410E-28
9271.738693467336	2.95437753690199E-28
9347.11055276382	3.16408386900865E-28
9422.4824120603	3.02811031921280E-28
9497.854271356784	2.19466366957768E-28
9573.226130653265	3.44688614522397E-28
9648.597989949749	2.57934187987819E-28
9723.969849246232	4.16223923654397E-28
9799.341708542714	4.24748300723619E-28
9874.713567839197	2.62147905219015E-28
9950.085427135678	2.80209371276915E-28
10025.457286432162	1.30368682958375E-28
10100.829145728643	2.89650308542523E-28
10176.201005025127	2.51179940888171E-28
10251.572864321608	3.97533514510778E-28
10326.944723618091	1.18962890668419E-28
10402.316582914573	2.46326396241134E-28
10477.688442211056	2.87537007792480E-28
10553.060301507538	1.73821227339621E-28
10628.43216080402	2.82372427541806E-28
10703.804020100502	3.22038496691133E-28
10779.175879396986	1.21266945406042E-28
10854.547738693467	3.19754033024734E-28
10929.91959798995	2.80550444649805E-28
11005.291457286432	6.87952575123497E-29
11080.663316582915	2.12986766764835E-28
11156.035175879397	1.32392045642521E-28
11231.40703517588	1.53908468141505E-28
11306.778894472362	1.17029603113242E-28
11382.150753768845	1.82043220746084E-28
11457.522613065326	1.51128808886880E-28
11532.89447236181	1.33726767053409E-28
11608.266331658291	1.83567647861244E-28
11683.638190954774	1.89141048026794E-28
11759.010050251256	1.56208982580025E-28
11834.38190954774	1.30375592977088E-28
11909.75376884422	2.00047678499369E-28
11985.125628140704	1.14711331471802E-28
12060.497487437186	1.24426607852797E-28
12135.869346733669	1.27187167091866E-28
12211.24120603015	1.41699644046321E-28
12286.613065326634	1.31597766853949E-28
12361.984924623115	1.27844000249563E-28
12437.356783919598	9.82164290034851E-29
12512.72864321608	1.38746588079867E-28
12588.100502512563	1.15118971401130E-28
12663.472361809045	1.39535833723739E-28
12738.844221105528	1.04952737110032E-28
12814.21608040201	9.59072971020386E-29
12889.587939698493	1.03810990447391E-28
12964.959798994974	1.23459732167372E-28
13040.331658291458	1.20585612032689E-28
13115.70351758794	9.42130451636610E-29
13191.075376884422	1.14090659119289E-28
13266.447236180904	1.14763949698716E-28
13341.819095477387	1.04861389327777E-28
13417.190954773869	7.68439949737569E-29
13492.562814070352	8.26523002431913E-29
13567.934673366834	8.50199181557634E-29
13643.306532663317	1.09689869474968E-28
13718.678391959798	8.58095960244782E-29
13794.050251256282	6.70989401881187E-29
13869.422110552763	7.66176550669534E-29
13944.793969849246	8.88173267789203E-29
14020.165829145728	9.55970514163691E-29
14095.537688442211	6.72216158493134E-29
14170.909547738693	9.29524947009070E-29
14246.281407035176	7.57679218553083E-29
14321.653266331658	6.83448232733000E-29
14397.02512562814	9.04368473138301E-29
14472.396984924624	6.47723118193279E-29
14547.768844221106	7.81717741700671E-29
14623.140703517589	7.82391936436773E-29
14698.51256281407	7.69688441408702E-29
14773.884422110554	6.13307394857193E-29
14849.256281407035	8.09175911996080E-29
14924.628140703519	6.54878750449035E-29
15000.0	6.40538700035443E-29
