Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	0
1131.5778894472362	0
1206.9497487437186	0
1282.321608040201	0
1357.6934673366834	0
1433.0653266331658	0
1508.4371859296482	0
1583.8090452261306	8.46822593601395E-26
1659.180904522613	1.87112749464604E-28
1734.5527638190954	2.64111130305694E-29
1809.924623115578	5.07191277366505E-28
1885.2964824120604	6.34447705012378E-29
1960.6683417085428	6.87646417928885E-31
2036.0402010050252	9.48873983736654E-31
2111.4120603015076	8.34532057104893E-30
2186.78391959799	6.28309696769873E-29
2262.1557788944724	5.70300600444655E-30
2337.527638190955	1.17280115327539E-29
2412.899497487437	7.41845425126327E-31
2488.2713567839196	1.79561967554076E-31
2563.643216080402	6.06009181412078E-32
2639.0150753768844	1.61895558865665E-32
2714.386934673367	9.81180121541304E-33
2789.758793969849	2.82347674310332E-33
2865.1306532663316	4.66631066883130E-33
2940.502512562814	8.09284381745000E-33
3015.8743718592964	7.08676571896360E-33
3091.246231155779	1.25450696428002E-32
3166.618090452261	1.22123138825017E-32
3241.9899497487436	1.75099941143334E-32
3317.361809045226	2.15670004863590E-32
3392.7336683417084	2.87909740119710E-32
3468.105527638191	3.73750315074246E-32
3543.477386934673	6.36522592514604E-32
3618.849246231156	9.91301161148554E-32
3694.2211055276384	2.55588889652946E-31
3769.592964824121	4.69015717116859E-29
3844.964824120603	3.79994589014842E-31
3920.3366834170856	9.27719522912908E-32
3995.708542713568	4.33374243072491E-32
4071.0804020100504	2.63968668216318E-32
4146.452261306533	1.18708001069319E-32
4221.824120603015	2.41416596397397E-32
4297.195979899498	1.78229297478547E-32
4372.56783919598	1.63609442918811E-32
4447.939698492462	2.37437778051682E-32
4523.311557788945	1.74972466224340E-32
4598.683417085427	6.15181429319568E-32
4674.05527638191	4.69478776062381E-31
4749.427135678392	1.38894024113125E-29
4824.798994974874	4.13133651159172E-31
4900.170854271357	5.92544298420732E-32
4975.542713567839	2.07005644406092E-32
5050.914572864322	9.91599957772109E-33
5126.286432160804	5.38739172209713E-33
5201.658291457286	3.64918830379894E-33
5277.030150753769	2.23170032128611E-33
5352.402010050251	1.43947458996775E-33
5427.773869346734	1.06159851264926E-33
5503.145728643216	7.93876772943827E-34
5578.517587939698	6.36735407824704E-34
5653.889447236181	4.80970284806254E-34
5729.261306532663	3.30441942212671E-34
5804.633165829146	2.74948843581805E-34
5880.005025125628	2.46829714911997E-34
5955.37688442211	2.15022303691438E-34
6030.748743718593	1.15512387488622E-34
6106.120603015075	1.30798314132273E-34
6181.492462311558	1.16450687356330E-34
6256.86432160804	6.66729664894690E-35
6332.236180904522	6.49515354653342E-35
6407.608040201005	5.16916551801416E-35
6482.979899497487	4.34964676524908E-35
6558.35175879397	5.28020780507636E-35
6633.723618090452	3.61876987037039E-35
6709.095477386934	2.41164849526024E-35
6784.467336683417	3.26769422373647E-35
6859.839195979899	2.42507800642244E-35
6935.211055276382	2.49278738339373E-35
7010.582914572864	1.68640254352280E-35
7085.954773869346	1.55208880738299E-35
7161.326633165829	1.33644454434151E-35
7236.698492462312	1.02546322589772E-35
7312.0703517587945	1.25596656935798E-35
7387.442211055277	8.31646993887972E-36
7462.814070351759	8.31158254237424E-36
7538.185929648242	5.57788481465545E-36
7613.557788944724	3.59923710378049E-36
7688.929648241206	4.22520533629288E-36
7764.301507537689	2.97703519591061E-36
7839.673366834171	6.48366279683747E-36
7915.045226130654	3.08598414568504E-36
7990.417085427136	2.55732331254229E-36
8065.788944723618	2.98363077129283E-36
8141.160804020101	3.55457623663305E-36
8216.532663316582	3.22900817980791E-36
8291.904522613066	3.18446414343141E-36
8367.276381909547	1.62994022627972E-36
8442.64824120603	1.09859488403483E-36
8518.020100502512	1.83062333544788E-36
8593.391959798995	2.01648536031132E-36
8668.763819095477	1.21547347868632E-36
8744.13567839196	1.53153984300615E-36
8819.507537688442	1.00435266463749E-36
8894.879396984925	1.07190616562940E-36
8970.251256281406	9.59994420427206E-37
9045.62311557789	1.39749216514764E-36
9120.994974874371	5.99463949559084E-37
9196.366834170854	5.93330664741247E-37
9271.738693467336	4.32299377548654E-37
9347.11055276382	6.95713476969360E-37
9422.4824120603	7.40577884771805E-37
9497.854271356784	9.18313716967513E-37
9573.226130653265	4.30718309946659E-37
9648.597989949749	4.36095274270490E-37
9723.969849246232	4.54213930374860E-37
9799.341708542714	1.76294590407281E-37
9874.713567839197	1.19967451071005E-37
9950.085427135678	4.55096911449023E-37
10025.457286432162	2.18971054017550E-37
10100.829145728643	4.09997178507188E-37
10176.201005025127	4.06907286087818E-37
10251.572864321608	2.23472688913235E-37
10326.944723618091	1.48744545374604E-37
10402.316582914573	2.44288588621772E-37
10477.688442211056	3.16186830371050E-37
10553.060301507538	2.85417394441174E-37
10628.43216080402	1.57268303822830E-37
10703.804020100502	2.14407808107760E-37
10779.175879396986	3.13293464648490E-37
10854.547738693467	2.13238168870930E-37
10929.91959798995	1.66977820377721E-37
11005.291457286432	1.55634067183096E-37
11080.663316582915	1.81326115005088E-37
11156.035175879397	1.58884506030173E-37
11231.40703517588	1.41299606242563E-37
11306.778894472362	1.67193883839555E-37
11382.150753768845	1.80852578399225E-37
11457.522613065326	1.14136077680845E-37
11532.89447236181	1.16855419742104E-37
11608.266331658291	6.40759926528600E-38
11683.638190954774	2.19501234797069E-37
11759.010050251256	1.79469817467548E-37
11834.38190954774	1.10994588208796E-37
11909.75376884422	1.47603740931321E-37
11985.125628140704	8.04922341065104E-38
12060.497487437186	1.21287711820022E-37
12135.869346733669	7.88916517913011E-38
12211.24120603015	9.76438393426044E-38
12286.613065326634	8.40794200773459E-38
12361.984924623115	8.63596561036874E-38
12437.356783919598	6.86670146461381E-38
12512.72864321608	3.77022796469776E-38
12588.100502512563	5.29219315910965E-38
12663.472361809045	5.19895057155737E-38
12738.844221105528	5.06900342087406E-38
12814.21608040201	5.44138415946657E-38
12889.587939698493	2.46853919835157E-38
12964.959798994974	7.22814196710749E-38
13040.331658291458	6.41597868418742E-38
13115.70351758794	3.25513392302443E-38
13191.075376884422	7.35524306123756E-38
13266.447236180904	4.58141965231063E-38
13341.819095477387	6.51813978800960E-38
13417.190954773869	5.12607537048753E-38
13492.562814070352	4.81906559011963E-38
13567.934673366834	4.16860756549230E-38
13643.306532663317	5.60982505214626E-38
13718.678391959798	4.67557789427942E-38
13794.050251256282	5.33509123476241E-38
13869.422110552763	5.33317225652555E-38
13944.793969849246	4.27996010285034E-38
14020.165829145728	3.06750700343955E-38
14095.537688442211	3.77138763416012E-38
14170.909547738693	3.53333229093880E-38
14246.281407035176	1.41675105524197E-38
14321.653266331658	4.02533298265259E-38
14397.02512562814	3.57646310849117E-38
14472.396984924624	4.18596475440880E-38
14547.768844221106	3.15007628178940E-38
14623.140703517589	4.18830716342589E-38
14698.51256281407	3.27478738671683E-38
14773.884422110554	2.64825895597084E-38
14849.256281407035	2.05313103671538E-38
14924.628140703519	2.88206411777183E-38
15000.0	3.00007103525565E-38
