Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	0
1131.5778894472362	1.61847584740013E-13
1206.9497487437186	3.52706978343926E-17
1282.321608040201	3.18486807746993E-15
1357.6934673366834	1.46454217441074E-19
1433.0653266331658	2.29612546312302E-19
1508.4371859296482	5.69055028489331E-17
1583.8090452261306	8.23920655366382E-20
1659.180904522613	6.52187155385308E-21
1734.5527638190954	8.96948134516190E-22
1809.924623115578	4.91435596115126E-22
1885.2964824120604	4.62348019571536E-22
1960.6683417085428	5.66974216790058E-22
2036.0402010050252	9.99550682536463E-22
2111.4120603015076	7.99237711029568E-22
2186.78391959799	1.12267363235557E-21
2262.1557788944724	5.18289219020585E-21
2337.527638190955	1.35916123755391E-19
2412.899497487437	4.57458654421578E-20
2488.2713567839196	2.22065479622839E-20
2563.643216080402	1.60254518973232E-19
2639.0150753768844	1.89135160660149E-19
2714.386934673367	1.99718413848518E-20
2789.758793969849	8.62713182536533E-21
2865.1306532663316	2.33057648050201E-20
2940.502512562814	3.26646668782603E-19
3015.8743718592964	2.18423470460961E-21
3091.246231155779	3.53532104299896E-22
3166.618090452261	1.12312482241540E-22
3241.9899497487436	3.99752437563837E-23
3317.361809045226	2.31966804358699E-23
3392.7336683417084	1.45885887696665E-23
3468.105527638191	7.91106533897070E-24
3543.477386934673	6.55697519920545E-24
3618.849246231156	4.85486652056416E-24
3694.2211055276384	3.43021777335546E-24
3769.592964824121	2.55774280521857E-24
3844.964824120603	1.97087800894660E-24
3920.3366834170856	1.42487878568301E-24
3995.708542713568	1.46262333130587E-24
4071.0804020100504	7.74993814757434E-25
4146.452261306533	1.16397910426972E-24
4221.824120603015	3.64237766856043E-25
4297.195979899498	2.64815959134563E-25
4372.56783919598	4.85786516535799E-25
4447.939698492462	1.81243433679781E-25
4523.311557788945	1.98131490334909E-25
4598.683417085427	3.71828238875524E-25
4674.05527638191	1.93705290632311E-25
4749.427135678392	1.10695350032851E-25
4824.798994974874	1.11979350040709E-25
4900.170854271357	1.21580595319561E-25
4975.542713567839	3.33423766238782E-26
5050.914572864322	1.00855715372027E-25
5126.286432160804	1.24237932770375E-26
5201.658291457286	6.53696881510537E-26
5277.030150753769	1.60612586672316E-26
5352.402010050251	1.68934386890809E-26
5427.773869346734	1.58905383459699E-26
5503.145728643216	3.83780013359119E-26
5578.517587939698	4.48723094103588E-26
5653.889447236181	6.41734383328819E-27
5729.261306532663	5.30324454724634E-26
5804.633165829146	1.09616215872104E-26
5880.005025125628	2.94839143835188E-26
5955.37688442211	1.87500175274958E-26
6030.748743718593	1.00041874593278E-26
6106.120603015075	1.11626952283556E-26
6181.492462311558	2.36292331816889E-26
6256.86432160804	5.74944203978586E-27
6332.236180904522	2.99210344476417E-26
6407.608040201005	1.19906523369608E-26
6482.979899497487	5.86019798862189E-27
6558.35175879397	2.46464449040722E-27
6633.723618090452	1.57229143196112E-26
6709.095477386934	1.30273497882727E-26
6784.467336683417	5.77161208584782E-27
6859.839195979899	3.98747663195596E-27
6935.211055276382	6.46692453605001E-27
7010.582914572864	3.96329116827642E-27
7085.954773869346	1.04639268211048E-27
7161.326633165829	3.23418670511865E-27
7236.698492462312	6.20562664671365E-27
7312.0703517587945	6.73007368976841E-27
7387.442211055277	1.10313386903464E-27
7462.814070351759	2.57805662843230E-27
7538.185929648242	2.98851103072343E-27
7613.557788944724	1.41574926694057E-27
7688.929648241206	2.04095925760097E-27
7764.301507537689	3.34666650376625E-27
7839.673366834171	2.61819370209505E-28
7915.045226130654	9.98449589819283E-28
7990.417085427136	4.34100348489133E-27
8065.788944723618	2.97004530908853E-27
8141.160804020101	1.45435046604422E-27
8216.532663316582	1.20662868930045E-27
8291.904522613066	3.02743434923658E-27
8367.276381909547	5.08139649445656E-28
8442.64824120603	2.25449620741895E-27
8518.020100502512	1.85756509326557E-27
8593.391959798995	1.26604773709258E-27
8668.763819095477	1.16993750589942E-27
8744.13567839196	1.76337638990181E-27
8819.507537688442	5.71477312097752E-28
8894.879396984925	1.00916834300105E-27
8970.251256281406	1.93935468495727E-27
9045.62311557789	3.84517717443504E-28
9120.994974874371	1.24479824954787E-27
9196.366834170854	1.44770367353614E-27
9271.738693467336	1.85151147516297E-27
9347.11055276382	7.06812751611438E-28
9422.4824120603	8.49383950285441E-28
9497.854271356784	5.00147365675899E-28
9573.226130653265	1.08738471853923E-27
9648.597989949749	6.28075642178310E-28
9723.969849246232	1.18002978770314E-27
9799.341708542714	1.53490751034442E-27
9874.713567839197	7.85852093476241E-28
9950.085427135678	7.61719114412093E-28
10025.457286432162	8.75492536805127E-28
10100.829145728643	1.11845609763300E-27
10176.201005025127	1.02256639762243E-27
10251.572864321608	1.27656403216811E-27
10326.944723618091	7.13742602785545E-28
10402.316582914573	3.84870133852658E-28
10477.688442211056	3.74542836607992E-28
10553.060301507538	6.21588264606248E-28
10628.43216080402	5.80975646974029E-28
10703.804020100502	5.85668370777528E-28
10779.175879396986	1.22358959246877E-27
10854.547738693467	1.00632414482912E-27
10929.91959798995	9.62054664288888E-28
11005.291457286432	8.84261717940086E-28
11080.663316582915	5.43046532688805E-28
11156.035175879397	6.51789324298669E-28
11231.40703517588	5.93931211763202E-28
11306.778894472362	7.96898509780564E-28
11382.150753768845	2.12996072059372E-28
11457.522613065326	4.63024941235545E-28
11532.89447236181	5.12500964750451E-28
11608.266331658291	6.20463445136341E-28
11683.638190954774	4.66650400952167E-28
11759.010050251256	5.17627620161624E-28
11834.38190954774	4.64465687552914E-28
11909.75376884422	4.11117144897071E-28
11985.125628140704	5.20944383907445E-28
12060.497487437186	3.12708344789362E-28
12135.869346733669	3.59896632699647E-28
12211.24120603015	5.94495513767706E-28
12286.613065326634	5.79517133657070E-28
12361.984924623115	4.01495334516593E-28
12437.356783919598	4.20618397933095E-28
12512.72864321608	3.88582723076411E-28
12588.100502512563	4.81455819345717E-28
12663.472361809045	2.67958342662922E-28
12738.844221105528	3.81085513514522E-28
12814.21608040201	4.52456570784934E-28
12889.587939698493	3.81088938168250E-28
12964.959798994974	3.85190096300746E-28
13040.331658291458	2.57854025628700E-28
13115.70351758794	3.78488361574498E-28
13191.075376884422	3.14745952630500E-28
13266.447236180904	3.08517353779791E-28
13341.819095477387	2.52777049008855E-28
13417.190954773869	3.01676940615596E-28
13492.562814070352	2.47587909216686E-28
13567.934673366834	3.51486081733302E-28
13643.306532663317	3.56867145321941E-28
13718.678391959798	2.99478749579546E-28
13794.050251256282	3.38084466486143E-28
13869.422110552763	3.01122719128193E-28
13944.793969849246	2.94629822841110E-28
14020.165829145728	2.46647065352179E-28
14095.537688442211	2.95204548416364E-28
14170.909547738693	2.54223242179538E-28
14246.281407035176	2.26797048838990E-28
14321.653266331658	2.48573088507428E-28
14397.02512562814	2.91897827152176E-28
14472.396984924624	2.96185842255099E-28
14547.768844221106	2.18769875741876E-28
14623.140703517589	2.08905175968938E-28
14698.51256281407	2.36720416075804E-28
14773.884422110554	2.61580241524514E-28
14849.256281407035	2.19064524906738E-28
14924.628140703519	2.28244770389966E-28
15000.0	2.21715695556601E-28
