Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	0
1131.5778894472362	0
1206.9497487437186	0
1282.321608040201	0
1357.6934673366834	0
1433.0653266331658	0
1508.4371859296482	0
1583.8090452261306	1.34777104049776E-33
1659.180904522613	4.70530754767313E-35
1734.5527638190954	1.12751795570244E-35
1809.924623115578	1.27831725073721E-32
1885.2964824120604	1.79742899571564E-35
1960.6683417085428	1.07834360835423E-36
2036.0402010050252	8.24979054405265E-36
2111.4120603015076	3.11650491142975E-34
2186.78391959799	3.92212510240709E-34
2262.1557788944724	3.10438618768245E-33
2337.527638190955	1.28290755918338E-35
2412.899497487437	1.60342747850733E-36
2488.2713567839196	4.08939640464251E-37
2563.643216080402	2.53364173539754E-37
2639.0150753768844	6.29862801114614E-38
2714.386934673367	8.57922123550282E-38
2789.758793969849	4.36851017184429E-38
2865.1306532663316	7.92654740205955E-38
2940.502512562814	9.64331615183016E-38
3015.8743718592964	8.75827273306309E-38
3091.246231155779	1.06483406059779E-37
3166.618090452261	2.66864585408697E-37
3241.9899497487436	1.66090820947108E-37
3317.361809045226	2.56975536619974E-37
3392.7336683417084	2.47672950194532E-37
3468.105527638191	2.65957742181462E-36
3543.477386934673	7.20200532364819E-36
3618.849246231156	4.38733490301163E-35
3694.2211055276384	1.32030280990183E-33
3769.592964824121	2.68062805605086E-35
3844.964824120603	4.09303706684140E-36
3920.3366834170856	1.98268874688912E-36
3995.708542713568	5.56450572651644E-37
4071.0804020100504	2.14767815700109E-36
4146.452261306533	6.92920774893471E-35
4221.824120603015	8.05499962541159E-37
4297.195979899498	7.12489562280919E-37
4372.56783919598	7.37385887891035E-37
4447.939698492462	3.09832413604382E-38
4523.311557788945	1.41281915742876E-36
4598.683417085427	2.71270094987795E-35
4674.05527638191	2.67988704618489E-34
4749.427135678392	5.10838696589278E-35
4824.798994974874	4.72016486517921E-36
4900.170854271357	1.62532214959465E-36
4975.542713567839	7.53694089825196E-37
5050.914572864322	4.67663779396073E-37
5126.286432160804	2.97101217071706E-37
5201.658291457286	1.94733709535797E-37
5277.030150753769	1.53066512060821E-37
5352.402010050251	9.43574222843417E-38
5427.773869346734	8.84234549709638E-38
5503.145728643216	6.77217598895502E-38
5578.517587939698	4.94411408359002E-38
5653.889447236181	3.98506022252626E-38
5729.261306532663	2.91630217084543E-38
5804.633165829146	2.67191428509000E-38
5880.005025125628	2.38047296563370E-38
5955.37688442211	2.17497349012725E-38
6030.748743718593	1.72245917735300E-38
6106.120603015075	1.71089813261737E-38
6181.492462311558	1.29092084001614E-38
6256.86432160804	8.43329593269289E-39
6332.236180904522	9.84792454264121E-39
6407.608040201005	9.63673999173153E-39
6482.979899497487	8.56570284591940E-39
6558.35175879397	7.02267852731972E-39
6633.723618090452	4.10474780636804E-39
6709.095477386934	6.33918818903883E-39
6784.467336683417	4.02816332306073E-39
6859.839195979899	3.12920067198073E-39
6935.211055276382	2.79108977612370E-39
7010.582914572864	3.07961531732059E-39
7085.954773869346	2.56818311789499E-39
7161.326633165829	2.98767693569564E-39
7236.698492462312	1.99080308718234E-39
7312.0703517587945	1.76847587944985E-39
7387.442211055277	2.22025002391928E-39
7462.814070351759	8.96213461059484E-40
7538.185929648242	1.79846140265122E-39
7613.557788944724	1.30282242876295E-39
7688.929648241206	9.64106489497317E-40
7764.301507537689	6.55526407715670E-40
7839.673366834171	1.08450942113725E-39
7915.045226130654	6.54992607368323E-40
7990.417085427136	7.87350210746213E-40
8065.788944723618	6.35993010152879E-40
8141.160804020101	4.71753566432652E-40
8216.532663316582	3.30011784398556E-40
8291.904522613066	6.16111376367884E-40
8367.276381909547	3.86040787152837E-40
8442.64824120603	2.37490695249626E-40
8518.020100502512	2.87406256658427E-40
8593.391959798995	5.28288805085339E-40
8668.763819095477	1.77429825461454E-40
8744.13567839196	1.76963314691129E-40
8819.507537688442	2.09267517251763E-40
8894.879396984925	1.93478925540940E-40
8970.251256281406	3.01586736282660E-40
9045.62311557789	6.35807994596969E-41
9120.994974874371	1.09375359696786E-40
9196.366834170854	1.04898107270705E-40
9271.738693467336	6.52995000041150E-41
9347.11055276382	4.70401810046536E-41
9422.4824120603	9.92206825177105E-41
9497.854271356784	1.04521658363157E-40
9573.226130653265	1.22571751406598E-40
9648.597989949749	6.08770155790395E-41
9723.969849246232	7.03147697478313E-41
9799.341708542714	2.87594946369036E-41
9874.713567839197	8.31926814406969E-41
9950.085427135678	5.96122894109643E-41
10025.457286432162	3.90210311212785E-41
10100.829145728643	1.22297914883908E-41
10176.201005025127	5.16325504312839E-41
10251.572864321608	3.05090261060578E-41
10326.944723618091	3.34146847574049E-41
10402.316582914573	2.27182939454869E-41
10477.688442211056	4.21818875493501E-41
10553.060301507538	3.02358385803981E-41
10628.43216080402	6.93298432174503E-41
10703.804020100502	7.66494188393695E-41
10779.175879396986	3.19089358298892E-41
10854.547738693467	2.11362090785314E-41
10929.91959798995	5.77345090167347E-41
11005.291457286432	3.64738659634146E-41
11080.663316582915	6.16309881282504E-41
11156.035175879397	1.77617726959548E-41
11231.40703517588	1.24081995571947E-41
11306.778894472362	3.46644598204412E-41
11382.150753768845	2.64781056176103E-41
11457.522613065326	1.45943354864321E-41
11532.89447236181	3.31101356809188E-41
11608.266331658291	1.35364506615702E-41
11683.638190954774	4.71586919191553E-41
11759.010050251256	3.51179284779850E-41
11834.38190954774	3.07135490135108E-41
11909.75376884422	4.25352027873650E-41
11985.125628140704	3.18912318203754E-41
12060.497487437186	2.65918219841118E-41
12135.869346733669	3.00882677874409E-41
12211.24120603015	2.55373327667903E-41
12286.613065326634	2.83705793802710E-41
12361.984924623115	4.33246052163233E-41
12437.356783919598	2.89055784103429E-41
12512.72864321608	2.06469316807558E-41
12588.100502512563	3.67233604211055E-41
12663.472361809045	2.94752794708786E-41
12738.844221105528	3.52707174004264E-41
12814.21608040201	3.40695351098691E-41
12889.587939698493	2.27737291447906E-41
12964.959798994974	2.09778266098837E-41
13040.331658291458	2.48261360141995E-41
13115.70351758794	2.57955104372770E-41
13191.075376884422	2.29383721224337E-41
13266.447236180904	4.06032677066301E-41
13341.819095477387	3.59987646996313E-41
13417.190954773869	4.02440671359638E-41
13492.562814070352	2.62092130647840E-41
13567.934673366834	4.38500073090318E-41
13643.306532663317	4.03944038110882E-41
13718.678391959798	3.04930082567712E-41
13794.050251256282	3.62137082755918E-41
13869.422110552763	2.50273469309386E-41
13944.793969849246	2.38726113819517E-41
14020.165829145728	2.74926729371155E-41
14095.537688442211	5.32517464449780E-41
14170.909547738693	3.38279816735592E-41
14246.281407035176	3.32445239974764E-41
14321.653266331658	2.26666157480291E-41
14397.02512562814	2.90577540384587E-41
14472.396984924624	2.75396505695712E-41
14547.768844221106	3.69877319447538E-41
14623.140703517589	3.65132970610466E-41
14698.51256281407	3.37684883183839E-41
14773.884422110554	3.52347227443734E-41
14849.256281407035	3.27699785651630E-41
14924.628140703519	3.72682070294298E-41
15000.0	3.44388126304171E-41
