Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	2.36875236183587E-16
1131.5778894472362	2.44312129997144E-18
1206.9497487437186	8.67983202902020E-21
1282.321608040201	8.37146100418171E-18
1357.6934673366834	7.35612845113019E-17
1433.0653266331658	2.75852475251787E-20
1508.4371859296482	2.94137690269144E-21
1583.8090452261306	1.04424584165803E-21
1659.180904522613	1.11382292832114E-21
1734.5527638190954	1.24402957513189E-21
1809.924623115578	1.83465614690581E-21
1885.2964824120604	3.49363274277328E-21
1960.6683417085428	1.34756192315595E-20
2036.0402010050252	6.09009147547847E-19
2111.4120603015076	5.22127073078476E-20
2186.78391959799	2.23258434086362E-19
2262.1557788944724	2.37333052984531E-19
2337.527638190955	3.10319655316450E-20
2412.899497487437	2.78004076476980E-20
2488.2713567839196	4.10378417499348E-18
2563.643216080402	5.26541356695194E-21
2639.0150753768844	6.55162212467071E-22
2714.386934673367	1.57595645754262E-22
2789.758793969849	9.22913952449026E-23
2865.1306532663316	3.94758021627786E-23
2940.502512562814	3.10588998253979E-23
3015.8743718592964	8.16626948047183E-24
3091.246231155779	9.27625108472793E-24
3166.618090452261	6.39780733562728E-24
3241.9899497487436	3.30540129395949E-24
3317.361809045226	5.90138651050897E-24
3392.7336683417084	2.47170857996008E-24
3468.105527638191	1.41710659980865E-24
3543.477386934673	1.36441267931835E-24
3618.849246231156	1.25979288035130E-24
3694.2211055276384	1.41671541293957E-24
3769.592964824121	1.43130553245986E-24
3844.964824120603	3.69268038981108E-25
3920.3366834170856	4.14458411110528E-25
3995.708542713568	5.15818480335536E-25
4071.0804020100504	2.21434027975373E-25
4146.452261306533	1.34896496270400E-25
4221.824120603015	2.32979995870349E-25
4297.195979899498	9.53961454023213E-26
4372.56783919598	1.41734613002688E-25
4447.939698492462	1.28671113631714E-25
4523.311557788945	4.89297615510691E-26
4598.683417085427	1.20203161132340E-25
4674.05527638191	5.71901560078361E-26
4749.427135678392	8.32695436906489E-26
4824.798994974874	9.55492795611514E-27
4900.170854271357	3.45158996083765E-26
4975.542713567839	2.92724994202664E-26
5050.914572864322	7.34164141166456E-26
5126.286432160804	1.73209993937983E-26
5201.658291457286	3.34608524795295E-26
5277.030150753769	3.80742646962124E-26
5352.402010050251	5.54456683098594E-26
5427.773869346734	2.36267654128186E-26
5503.145728643216	1.35173036617104E-26
5578.517587939698	1.41739580986322E-26
5653.889447236181	1.88065058147908E-26
5729.261306532663	1.18054648820943E-26
5804.633165829146	1.64610987528452E-26
5880.005025125628	2.53485388981701E-26
5955.37688442211	2.65322346612177E-27
6030.748743718593	1.26524711725510E-26
6106.120603015075	4.57680785162920E-27
6181.492462311558	1.09660235883586E-26
6256.86432160804	7.10622524961667E-27
6332.236180904522	7.10250769877595E-27
6407.608040201005	5.26291601435714E-27
6482.979899497487	7.32288381810160E-27
6558.35175879397	1.01535177524080E-26
6633.723618090452	2.50277628128433E-27
6709.095477386934	1.51784101652078E-27
6784.467336683417	4.49953285359593E-27
6859.839195979899	3.78370742156905E-27
6935.211055276382	4.14978521036486E-27
7010.582914572864	9.46813086529940E-27
7085.954773869346	3.17183337508550E-27
7161.326633165829	8.34215323740050E-28
7236.698492462312	3.22102641202170E-27
7312.0703517587945	4.15903923266823E-27
7387.442211055277	5.14395391336905E-27
7462.814070351759	2.79683407506506E-27
7538.185929648242	4.96662201142336E-27
7613.557788944724	2.99699837038653E-27
7688.929648241206	9.44138357614566E-28
7764.301507537689	3.17306048704731E-27
7839.673366834171	2.38124515455229E-27
7915.045226130654	1.62429151590215E-27
7990.417085427136	9.06150752066749E-28
8065.788944723618	1.59548321244314E-27
8141.160804020101	1.64949507314728E-27
8216.532663316582	2.98670352497220E-27
8291.904522613066	1.87667749592229E-27
8367.276381909547	3.60308776489019E-27
8442.64824120603	7.93396598348834E-28
8518.020100502512	1.62910759667189E-27
8593.391959798995	1.27510461585688E-27
8668.763819095477	1.03249275750178E-27
8744.13567839196	1.66220479034218E-27
8819.507537688442	1.43217589694782E-27
8894.879396984925	1.88942376013391E-27
8970.251256281406	4.64814049053789E-28
9045.62311557789	2.30707408281876E-27
9120.994974874371	1.70585257336745E-27
9196.366834170854	1.30837797090673E-27
9271.738693467336	1.17095671511664E-27
9347.11055276382	1.31780701988263E-27
9422.4824120603	3.07081896792514E-28
9497.854271356784	1.48391592456703E-27
9573.226130653265	1.16137234099912E-27
9648.597989949749	6.70259905302568E-28
9723.969849246232	1.19751795441422E-27
9799.341708542714	9.39258838579217E-28
9874.713567839197	7.99077744926668E-28
9950.085427135678	8.90046991566684E-28
10025.457286432162	1.01838178234882E-27
10100.829145728643	9.50048993814201E-28
10176.201005025127	7.84264510861130E-28
10251.572864321608	6.33495700381463E-28
10326.944723618091	4.82448404304638E-28
10402.316582914573	8.38504571588833E-28
10477.688442211056	8.36567919437130E-28
10553.060301507538	8.56771362937480E-28
10628.43216080402	8.09467629139880E-28
10703.804020100502	8.92353645449164E-28
10779.175879396986	8.72869455575485E-28
10854.547738693467	9.33855179811295E-28
10929.91959798995	4.20334200126216E-28
11005.291457286432	5.11818771620785E-28
11080.663316582915	5.44224053225496E-28
11156.035175879397	4.13146259184274E-28
11231.40703517588	6.90483156645024E-28
11306.778894472362	8.07824925956040E-28
11382.150753768845	5.37442052932165E-28
11457.522613065326	6.28431275588941E-28
11532.89447236181	4.87900889267109E-28
11608.266331658291	3.95838128557871E-28
11683.638190954774	6.12460678280990E-28
11759.010050251256	5.33354405911357E-28
11834.38190954774	4.86950774009884E-28
11909.75376884422	4.37626550304342E-28
11985.125628140704	4.40707418796131E-28
12060.497487437186	4.12016300152865E-28
12135.869346733669	4.09749910620365E-28
12211.24120603015	5.67637746475867E-28
12286.613065326634	4.06578004413115E-28
12361.984924623115	4.65182100632354E-28
12437.356783919598	3.68836575185467E-28
12512.72864321608	5.37942415272256E-28
12588.100502512563	3.99298606067526E-28
12663.472361809045	4.28091874909297E-28
12738.844221105528	3.77579276702475E-28
12814.21608040201	4.01111179423817E-28
12889.587939698493	4.04671608728353E-28
12964.959798994974	3.89526633178040E-28
13040.331658291458	4.02368077318401E-28
13115.70351758794	3.80132817979799E-28
13191.075376884422	3.20191659449985E-28
13266.447236180904	3.43496268039113E-28
13341.819095477387	2.47733287070227E-28
13417.190954773869	3.54487664325354E-28
13492.562814070352	2.42029240829542E-28
13567.934673366834	2.43528459688637E-28
13643.306532663317	3.37096875421598E-28
13718.678391959798	3.16980860680890E-28
13794.050251256282	2.98476310439813E-28
13869.422110552763	2.85573985405314E-28
13944.793969849246	2.54581363576073E-28
14020.165829145728	2.69608610507868E-28
14095.537688442211	2.62431805015878E-28
14170.909547738693	2.86885972221857E-28
14246.281407035176	2.74670887903245E-28
14321.653266331658	2.73874388828004E-28
14397.02512562814	2.71872951673077E-28
14472.396984924624	2.32920104408016E-28
14547.768844221106	2.27326191676097E-28
14623.140703517589	2.04437023301865E-28
14698.51256281407	2.34513458696701E-28
14773.884422110554	2.27248906700220E-28
14849.256281407035	2.47920104630830E-28
14924.628140703519	2.22374627424282E-28
15000.0	1.97415249869946E-28
