Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	3.21212835642087E-30
151.74371859296483	1.13324548194743E-31
227.11557788944725	1.68416503253763E-32
302.48743718592965	4.41646427179588E-33
377.85929648241205	1.57534260789656E-33
453.2311557788945	6.80750141180928E-34
528.6030150753769	3.35782099392202E-34
603.9748743718593	1.82182193024466E-34
679.3467336683417	1.06323025651431E-34
754.7185929648241	6.57458829995911E-35
830.0904522613065	4.26118360278835E-35
905.462311557789	2.85923654280822E-35
980.8341708542714	1.98971631061649E-35
1056.2060301507538	1.42114305459587E-35
1131.5778894472362	1.03596098476362E-35
1206.9497487437186	7.71462606731851E-36
1282.321608040201	5.86548837107514E-36
1357.6934673366834	4.53286288311123E-36
1433.0653266331658	3.54423952843979E-36
1508.4371859296482	2.80078035465922E-36
1583.8090452261306	2.23783124469426E-36
1659.180904522613	1.81051496406303E-36
1734.5527638190954	1.48098659735343E-36
1809.924623115578	1.22294719501258E-36
1885.2964824120604	1.01801717848583E-36
1960.6683417085428	8.52315975994520E-37
2036.0402010050252	7.17290638804681E-37
2111.4120603015076	6.06720187448217E-37
2186.78391959799	5.15808868151120E-37
2262.1557788944724	4.41118713513878E-37
2337.527638190955	3.79448882222172E-37
2412.899497487437	3.28185963036643E-37
2488.2713567839196	2.85468592616864E-37
2563.643216080402	2.49622449923679E-37
2639.0150753768844	2.19157121615855E-37
2714.386934673367	1.93184478528096E-37
2789.758793969849	1.70865875589520E-37
2865.1306532663316	1.51510429791418E-37
2940.502512562814	1.34746111787029E-37
3015.8743718592964	1.20012978684844E-37
3091.246231155779	1.07098263420032E-37
3166.618090452261	9.58125242439081E-38
3241.9899497487436	8.58738073238466E-38
3317.361809045226	7.71345624669462E-38
3392.7336683417084	6.94623575820826E-38
3468.105527638191	6.26503607485529E-38
3543.477386934673	5.66859940327512E-38
3618.849246231156	5.13977251063805E-38
3694.2211055276384	4.67239160048702E-38
3769.592964824121	4.25657260075406E-38
3844.964824120603	3.88796109246937E-38
3920.3366834170856	3.55892952405982E-38
3995.708542713568	3.26446810978534E-38
4071.0804020100504	3.00059314925266E-38
4146.452261306533	2.76287875861300E-38
4221.824120603015	2.54949195149072E-38
4297.195979899498	2.35525656835281E-38
4372.56783919598	2.17912061905353E-38
4447.939698492462	2.01956853670822E-38
4523.311557788945	1.87286636840288E-38
4598.683417085427	1.73857927809541E-38
4674.05527638191	1.61596342141849E-38
4749.427135678392	1.50384095309438E-38
4824.798994974874	1.40003697596743E-38
4900.170854271357	1.30464755297219E-38
4975.542713567839	1.21603724273455E-38
5050.914572864322	1.13518770978678E-38
5126.286432160804	1.05982413387703E-38
5201.658291457286	9.90092227154300E-39
5277.030150753769	9.25599050634994E-39
5352.402010050251	8.65900074281981E-39
