Electron_projectile_energy, keV	cross_section, barn
1.0	0
76.37185929648241	0
151.74371859296483	0
227.11557788944725	0
302.48743718592965	0
377.85929648241205	0
453.2311557788945	0
528.6030150753769	0
603.9748743718593	0
679.3467336683417	0
754.7185929648241	0
830.0904522613065	0
905.462311557789	0
980.8341708542714	0
1056.2060301507538	0
1131.5778894472362	0
1206.9497487437186	0
1282.321608040201	0
1357.6934673366834	0
1433.0653266331658	0
1508.4371859296482	0
1583.8090452261306	0
1659.180904522613	0
1734.5527638190954	5.68541644555826E-14
1809.924623115578	2.07517731728527E-17
1885.2964824120604	4.62106829440256E-18
1960.6683417085428	3.76353418019252E-17
2036.0402010050252	3.11843964121192E-20
2111.4120603015076	7.37040008762746E-17
2186.78391959799	4.34766919427178E-20
2262.1557788944724	3.17985021756442E-21
2337.527638190955	2.78761880763476E-21
2412.899497487437	2.14475058014692E-21
2488.2713567839196	7.34461092160910E-22
2563.643216080402	2.06680925641332E-19
2639.0150753768844	2.73785158023731E-19
2714.386934673367	1.75192233888757E-19
2789.758793969849	1.45732865658035E-21
2865.1306532663316	5.55744717827872E-22
2940.502512562814	1.24744493582173E-22
3015.8743718592964	5.03359027239894E-23
3091.246231155779	5.87858060369354E-23
3166.618090452261	5.34850795012786E-24
3241.9899497487436	7.76468601805378E-24
3317.361809045226	1.00400216348907E-23
3392.7336683417084	1.26805235862283E-23
3468.105527638191	1.34043127420139E-23
3543.477386934673	6.68312915943787E-24
3618.849246231156	7.26980876300219E-24
3694.2211055276384	8.47843243573069E-24
3769.592964824121	2.03326407205422E-23
3844.964824120603	1.46541672814163E-23
3920.3366834170856	1.86760248233111E-23
3995.708542713568	9.83359492801196E-24
4071.0804020100504	7.33861807475556E-24
4146.452261306533	2.21585899500735E-23
4221.824120603015	3.05812387550460E-23
4297.195979899498	7.94872035413072E-23
4372.56783919598	4.44128962073988E-22
4447.939698492462	2.42990495277307E-21
4523.311557788945	8.84643345019163E-20
4598.683417085427	2.22361551965163E-21
4674.05527638191	1.01859635825958E-21
4749.427135678392	1.04113057435521E-21
4824.798994974874	1.55729584279783E-21
4900.170854271357	3.53045113412799E-21
4975.542713567839	2.68175088271118E-20
5050.914572864322	4.83031259494924E-19
5126.286432160804	6.27340881701231E-21
5201.658291457286	1.44838483937871E-21
5277.030150753769	6.89176715391813E-22
5352.402010050251	3.99633564828748E-22
5427.773869346734	3.37100716515643E-22
5503.145728643216	2.05593920482357E-22
5578.517587939698	3.72877967632217E-22
5653.889447236181	1.99229262541897E-21
5729.261306532663	4.11462288821333E-20
5804.633165829146	1.21591269530797E-21
5880.005025125628	1.21540262035177E-22
5955.37688442211	3.27061998596583E-23
6030.748743718593	1.48091611448437E-23
6106.120603015075	6.50095860587364E-24
6181.492462311558	2.49285468377079E-24
6256.86432160804	1.21156441744174E-24
6332.236180904522	1.35933680919255E-24
6407.608040201005	7.26840990146060E-25
6482.979899497487	6.51228914825069E-25
6558.35175879397	3.39271248920401E-25
6633.723618090452	2.74133649449165E-25
6709.095477386934	2.33678693223926E-25
6784.467336683417	4.67656265355805E-25
6859.839195979899	2.03261412576035E-25
6935.211055276382	3.03023942651217E-25
7010.582914572864	4.55176665977180E-26
7085.954773869346	1.59888703600073E-25
7161.326633165829	1.59298785452640E-25
7236.698492462312	2.94894727629714E-26
7312.0703517587945	7.91995364448687E-26
7387.442211055277	1.66323536857007E-26
7462.814070351759	1.25069751041744E-25
7538.185929648242	3.93136001644978E-26
7613.557788944724	8.62779153858817E-26
7688.929648241206	1.00040771197259E-26
7764.301507537689	3.13836925257797E-26
7839.673366834171	4.14462202980780E-26
7915.045226130654	3.48397084991562E-27
7990.417085427136	2.11369627331484E-26
8065.788944723618	8.37618072468200E-27
8141.160804020101	1.23356817897311E-26
8216.532663316582	4.08692849626319E-27
8291.904522613066	1.34257163451809E-26
8367.276381909547	6.23326763606522E-27
8442.64824120603	4.75358775868360E-26
8518.020100502512	6.23716512846942E-27
8593.391959798995	2.93144372508464E-27
8668.763819095477	1.36217918515697E-26
8744.13567839196	5.87652495777663E-29
8819.507537688442	8.22389714433594E-27
8894.879396984925	2.47469215858414E-27
8970.251256281406	1.32543963950128E-26
9045.62311557789	8.25628370278322E-27
9120.994974874371	1.06356774519747E-26
9196.366834170854	1.29560188071737E-27
9271.738693467336	1.45594689661712E-26
9347.11055276382	8.82380658256645E-27
9422.4824120603	4.88357954433824E-27
9497.854271356784	1.97573048758003E-27
9573.226130653265	1.37416430235015E-27
9648.597989949749	6.68958740942930E-27
9723.969849246232	6.30807075356209E-27
9799.341708542714	5.02998578364719E-27
9874.713567839197	6.74980644377176E-28
9950.085427135678	1.70571663734478E-27
10025.457286432162	3.26679004968834E-27
10100.829145728643	4.27293076250771E-27
10176.201005025127	8.67083073388920E-28
10251.572864321608	1.05121165793659E-27
10326.944723618091	6.93452674783761E-29
10402.316582914573	2.71533404925355E-27
10477.688442211056	1.83577366579002E-27
10553.060301507538	1.27768173009200E-27
10628.43216080402	1.43683657993915E-27
10703.804020100502	3.27910250101820E-27
10779.175879396986	1.48020660563390E-27
10854.547738693467	3.11113988303743E-27
10929.91959798995	8.36309474895446E-29
11005.291457286432	6.81289095081725E-28
11080.663316582915	9.26884767271017E-30
11156.035175879397	2.36887973440365E-27
11231.40703517588	4.19492686447318E-29
11306.778894472362	4.15425729097147E-28
11382.150753768845	1.94665277734515E-28
11457.522613065326	1.63404478259036E-27
11532.89447236181	4.16844557051112E-28
11608.266331658291	1.21084471662911E-29
11683.638190954774	5.13605830494184E-28
11759.010050251256	2.75022052844915E-28
11834.38190954774	4.13364979423218E-28
11909.75376884422	9.36219193020475E-28
11985.125628140704	5.06251141314362E-28
12060.497487437186	6.93149494031909E-28
12135.869346733669	6.49241267485649E-28
12211.24120603015	8.82472531311965E-28
12286.613065326634	6.86569716089822E-29
12361.984924623115	9.19490075399157E-29
12437.356783919598	1.96820244093542E-28
12512.72864321608	1.15651553349235E-27
12588.100502512563	8.35979690352670E-29
12663.472361809045	7.03701315666275E-29
12738.844221105528	4.87252335385396E-29
12814.21608040201	2.79206736627140E-28
12889.587939698493	2.13134066503812E-28
12964.959798994974	2.31366745728853E-28
13040.331658291458	1.48953484605708E-28
13115.70351758794	5.36578881417891E-28
13191.075376884422	6.03146931339415E-29
13266.447236180904	1.43788037986388E-28
13341.819095477387	4.56418008275970E-29
13417.190954773869	2.48224020535653E-28
13492.562814070352	2.35848983091633E-28
13567.934673366834	4.91451919249448E-29
13643.306532663317	1.60865302965393E-28
13718.678391959798	4.13986856135524E-29
13794.050251256282	2.97270941263550E-28
13869.422110552763	1.43978757529258E-29
13944.793969849246	2.14588202638385E-28
14020.165829145728	2.52013622087068E-28
14095.537688442211	1.59222041660299E-28
14170.909547738693	3.52848259743944E-29
14246.281407035176	5.99810672565577E-29
14321.653266331658	4.31626350294039E-29
14397.02512562814	1.09020059882000E-28
14472.396984924624	4.24276812668401E-29
14547.768844221106	1.72529544275015E-29
14623.140703517589	1.06635648728854E-28
14698.51256281407	7.24449549417193E-29
14773.884422110554	6.11836779634394E-29
14849.256281407035	2.43478826191933E-28
14924.628140703519	8.07246798974430E-29
15000.0	7.17518123679753E-29
