# radius 	V_nucl, eV
2.530000000000000131e-03	-6.142723414173057972e+04
2.560000000000000209e-03	-6.135311256747184962e+04
2.589999999999999854e-03	-6.127899874375938816e+04
2.619999999999999933e-03	-6.120484027256303671e+04
2.650000000000000012e-03	-6.112955682669683301e+04
2.680000000000000090e-03	-6.105487452908595878e+04
2.710000000000000169e-03	-6.097984274322513374e+04
2.739999999999999814e-03	-6.090420247247606312e+04
2.779999999999999919e-03	-6.080412368262441305e+04
2.809999999999999998e-03	-6.072863653503765090e+04
2.840000000000000076e-03	-6.065315794159591314e+04
2.870000000000000155e-03	-6.057813397331479791e+04
2.899999999999999800e-03	-6.050201377953909105e+04
2.929999999999999879e-03	-6.042583310977218935e+04
2.959999999999999958e-03	-6.034967108030556119e+04
3.000000000000000062e-03	-6.024728663572057121e+04
3.030000000000000141e-03	-6.017064313205913641e+04
3.059999999999999786e-03	-6.009385964134075039e+04
3.089999999999999865e-03	-6.001690945055992779e+04
3.119999999999999944e-03	-5.993932888441893010e+04
3.150000000000000022e-03	-5.986107854569070332e+04
3.180000000000000101e-03	-5.978284861190177617e+04
3.220000000000000206e-03	-5.967871059095852252e+04
3.249999999999999851e-03	-5.960030256045649730e+04
3.279999999999999930e-03	-5.952190598257341480e+04
3.310000000000000008e-03	-5.944245697677061253e+04
3.340000000000000087e-03	-5.936318946067942306e+04
3.370000000000000166e-03	-5.928402467049359984e+04
3.399999999999999811e-03	-5.920342016628644342e+04
3.429999999999999889e-03	-5.912292299006324174e+04
3.469999999999999994e-03	-5.901580555274362996e+04
3.500000000000000073e-03	-5.893474924737981928e+04
3.530000000000000152e-03	-5.885406133069761563e+04
3.589999999999999875e-03	-5.869232171057952655e+04
3.650000000000000033e-03	-5.853292647283100086e+04
3.720000000000000216e-03	-5.835237964763745549e+04
3.779999999999999940e-03	-5.819430611873756425e+04
3.840000000000000097e-03	-5.804062927492186282e+04
3.910000000000000281e-03	-5.786261328634443635e+04
3.969999999999999571e-03	-5.771364015965443832e+04
4.029999999999999728e-03	-5.756421128088202386e+04
4.089999999999999886e-03	-5.741656095599850232e+04
4.159999999999999636e-03	-5.724522387664676353e+04
4.219999999999999793e-03	-5.710001146387606423e+04
4.279999999999999950e-03	-5.695625610592970770e+04
4.340000000000000108e-03	-5.681188573230797192e+04
4.409999999999999858e-03	-5.664639483278241823e+04
4.470000000000000015e-03	-5.650290714896463032e+04
4.530000000000000172e-03	-5.636447142569468997e+04
4.599999999999999922e-03	-5.620011079539545608e+04
4.660000000000000080e-03	-5.606146057413570088e+04
4.720000000000000237e-03	-5.592290576887869247e+04
4.780000000000000394e-03	-5.578413377263836446e+04
4.850000000000000144e-03	-5.562322551689884858e+04
4.910000000000000302e-03	-5.548648517975662253e+04
4.969999999999999592e-03	-5.534831625145537691e+04
5.029999999999999749e-03	-5.521230976061302499e+04
5.100000000000000366e-03	-5.505480971862921433e+04
5.159999999999999656e-03	-5.491827466460515279e+04
5.219999999999999814e-03	-5.478231302744274581e+04
5.290000000000000431e-03	-5.462475410583785560e+04
5.349999999999999721e-03	-5.448850887189870991e+04
5.409999999999999878e-03	-5.435444665869705932e+04
5.470000000000000036e-03	-5.421999891509632289e+04
5.539999999999999786e-03	-5.406324501681785478e+04
5.599999999999999943e-03	-5.392801294489367137e+04
5.660000000000000100e-03	-5.379698662667154713e+04
5.720000000000000258e-03	-5.365907032855904981e+04
5.790000000000000008e-03	-5.350329663299236563e+04
5.850000000000000165e-03	-5.336936365175718674e+04
5.910000000000000323e-03	-5.323526137829829531e+04
5.980000000000000072e-03	-5.307885218457649171e+04
6.040000000000000230e-03	-5.294480637881045550e+04
6.100000000000000387e-03	-5.280395099663202564e+04
6.159999999999999677e-03	-5.267640728637201391e+04
6.230000000000000294e-03	-5.251968501205340726e+04
6.289999999999999584e-03	-5.238496499429705000e+04
6.349999999999999742e-03	-5.224524003149338387e+04
6.420000000000000359e-03	-5.209369437598952209e+04
6.479999999999999649e-03	-5.195999807547139790e+04
6.539999999999999807e-03	-5.182535092464386980e+04
6.599999999999999964e-03	-5.169060158075119398e+04
6.669999999999999714e-03	-5.153672588572616223e+04
6.729999999999999871e-03	-5.139945947661130776e+04
6.790000000000000029e-03	-5.126315397381025105e+04
6.850000000000000186e-03	-5.112748819906870631e+04
6.919999999999999936e-03	-5.096982275569036574e+04
6.980000000000000093e-03	-5.083405310966302932e+04
7.040000000000000251e-03	-5.069840295855967270e+04
7.110000000000000001e-03	-5.053968698505490465e+04
7.170000000000000158e-03	-5.040398782000151550e+04
7.230000000000000315e-03	-5.026745127501471143e+04
7.289999999999999605e-03	-5.013195981161031523e+04
7.420000000000000380e-03	-4.983711688565920485e+04
7.539999999999999827e-03	-4.957010170641438162e+04
7.669999999999999735e-03	-4.928476342202109663e+04
7.799999999999999642e-03	-4.900394884951457789e+04
7.919999999999999957e-03	-4.874821474913714337e+04
8.049999999999999864e-03	-4.847459213798484416e+04
8.170000000000000179e-03	-4.822500381471175933e+04
8.300000000000000086e-03	-4.795794335019018763e+04
8.420000000000000401e-03	-4.771395760192092712e+04
8.550000000000000308e-03	-4.745291823053437111e+04
8.670000000000000623e-03	-4.721369586113275727e+04
8.800000000000000530e-03	-4.695716833741842129e+04
8.920000000000000845e-03	-4.672627696832096990e+04
9.050000000000000752e-03	-4.647161455718275829e+04
9.180000000000000659e-03	-4.622263543481181841e+04
9.299999999999999239e-03	-4.599456021685110318e+04
9.429999999999999147e-03	-4.575296510703514650e+04
9.549999999999999462e-03	-4.552489404755450232e+04
9.679999999999999369e-03	-4.528367821974775143e+04
9.799999999999999684e-03	-4.506210531891132996e+04
9.929999999999999591e-03	-4.482432895669517893e+04
1.009999999999999960e-02	-4.451620658437588281e+04
1.020000000000000073e-02	-4.433643229477737623e+04
1.030000000000000013e-02	-4.415714521964739833e+04
1.039999999999999952e-02	-4.397738051205230295e+04
1.060000000000000005e-02	-4.362253421235993301e+04
1.069999999999999944e-02	-4.344616754175020469e+04
1.080000000000000057e-02	-4.327098452678875037e+04
1.089999999999999997e-02	-4.309540245052020327e+04
1.110000000000000049e-02	-4.274719587970408611e+04
1.119999999999999989e-02	-4.257476706756791100e+04
1.129999999999999928e-02	-4.240218468309185846e+04
1.140000000000000041e-02	-4.222972439850560477e+04
1.159999999999999920e-02	-4.188746972790516884e+04
1.170000000000000033e-02	-4.171781090370338643e+04
1.179999999999999973e-02	-4.154794265930042457e+04
1.190000000000000085e-02	-4.137819068332410825e+04
1.209999999999999964e-02	-4.104113490527843533e+04
1.220000000000000077e-02	-4.087366803814862214e+04
1.230000000000000017e-02	-4.070622121047016117e+04
1.239999999999999956e-02	-4.053880076414630457e+04
1.260000000000000009e-02	-4.020575323623722215e+04
1.269999999999999948e-02	-4.004092272896438953e+04
1.280000000000000061e-02	-3.987550819678435073e+04
1.290000000000000001e-02	-3.970997975646890700e+04
1.310000000000000053e-02	-3.938111230208523193e+04
1.319999999999999993e-02	-3.921784978070020588e+04
1.329999999999999932e-02	-3.905421783251424495e+04
1.340000000000000045e-02	-3.889049360347857146e+04
1.359999999999999924e-02	-3.856508835890034970e+04
1.370000000000000037e-02	-3.840331347936692327e+04
1.379999999999999977e-02	-3.824143715929177415e+04
1.389999999999999916e-02	-3.807931793881274643e+04
1.409999999999999969e-02	-3.775690454320144636e+04
1.420000000000000082e-02	-3.759669487533664505e+04
1.430000000000000021e-02	-3.743622832640994602e+04
1.439999999999999961e-02	-3.727547914678519010e+04
1.460000000000000013e-02	-3.695595703624128510e+04
1.469999999999999953e-02	-3.679698516660789028e+04
1.480000000000000066e-02	-3.663788001185748726e+04
1.510000000000000057e-02	-3.616612485036467115e+04
1.529999999999999936e-02	-3.585762885577602719e+04
1.559999999999999928e-02	-3.540245663034114114e+04
1.580000000000000154e-02	-3.510432994422310003e+04
1.609999999999999973e-02	-3.466469795390693616e+04
1.629999999999999852e-02	-3.437635595736353571e+04
1.660000000000000017e-02	-3.395067175778183446e+04
1.679999999999999896e-02	-3.367125943034605734e+04
1.710000000000000062e-02	-3.325844752982874343e+04
1.729999999999999941e-02	-3.298726494682965131e+04
1.760000000000000106e-02	-3.258622504476585891e+04
1.779999999999999985e-02	-3.232264290217936286e+04
1.810000000000000150e-02	-3.193255727233865400e+04
1.830000000000000029e-02	-3.167599372703382687e+04
1.859999999999999848e-02	-3.129611052598696187e+04
1.880000000000000074e-02	-3.104605004227632526e+04
1.909999999999999892e-02	-3.067562913625289366e+04
1.930000000000000118e-02	-3.043172344633054672e+04
1.959999999999999937e-02	-3.007016688088922456e+04
1.980000000000000163e-02	-2.983185593093074931e+04
2.009999999999999981e-02	-2.947871962635490854e+04
2.029999999999999860e-02	-2.924588783734877143e+04
2.060000000000000026e-02	-2.890043857328925515e+04
2.079999999999999905e-02	-2.867266799062204154e+04
2.110000000000000070e-02	-2.833458035405172996e+04
2.129999999999999949e-02	-2.811157934341479631e+04
2.160000000000000114e-02	-2.778046057033342731e+04
2.179999999999999993e-02	-2.756193122367667820e+04
2.210000000000000159e-02	-2.723736180288690230e+04
2.239999999999999977e-02	-2.691740252346778288e+04
2.259999999999999856e-02	-2.670613665992781898e+04
2.290000000000000022e-02	-2.639221055789971069e+04
2.309999999999999901e-02	-2.618487262646623276e+04
2.340000000000000066e-02	-2.587667255884005499e+04
2.359999999999999945e-02	-2.567306794311103295e+04
2.390000000000000110e-02	-2.537033068293187534e+04
2.409999999999999989e-02	-2.517028543714656917e+04
2.440000000000000155e-02	-2.487279837566424249e+04
2.460000000000000034e-02	-2.467618403044685692e+04
2.489999999999999852e-02	-2.438372885165548360e+04
2.510000000000000078e-02	-2.419037902252562708e+04
2.539999999999999897e-02	-2.390277933939129070e+04
2.560000000000000123e-02	-2.371260145226179520e+04
2.589999999999999941e-02	-2.342964159113228015e+04
2.610000000000000167e-02	-2.324251232663435076e+04
2.639999999999999986e-02	-2.296404545947143197e+04
2.659999999999999865e-02	-2.277986643660001937e+04
2.690000000000000030e-02	-2.250573267370831672e+04
2.709999999999999909e-02	-2.232436014163408254e+04
2.740000000000000074e-02	-2.205443608737659815e+04
2.759999999999999953e-02	-2.187584445663293081e+04
2.790000000000000119e-02	-2.160995326847412434e+04
2.809999999999999998e-02	-2.143401692211522459e+04
2.840000000000000163e-02	-2.117206232530803391e+04
2.860000000000000042e-02	-2.099871399423135517e+04
2.889999999999999861e-02	-2.074059279025478099e+04
2.910000000000000087e-02	-2.056974652328892626e+04
2.939999999999999905e-02	-2.031534732719575914e+04
2.960000000000000131e-02	-2.014695590920903123e+04
2.989999999999999949e-02	-1.989616252929180337e+04
3.039999999999999994e-02	-1.948519281631115518e+04
3.090000000000000038e-02	-1.908369049215886116e+04
3.139999999999999736e-02	-1.869127297264764275e+04
3.189999999999999780e-02	-1.830758065831673593e+04
3.239999999999999825e-02	-1.793226562622018901e+04
3.289999999999999869e-02	-1.756501020170437914e+04
3.339999999999999913e-02	-1.720550389587794416e+04
3.389999999999999958e-02	-1.685346537423982227e+04
3.440000000000000002e-02	-1.650862325346984653e+04
3.490000000000000047e-02	-1.617071339458288458e+04
3.540000000000000091e-02	-1.583949987190791944e+04
3.590000000000000135e-02	-1.551475371930788606e+04
3.640000000000000180e-02	-1.519624932830030230e+04
3.690000000000000224e-02	-1.488377688979133927e+04
3.740000000000000269e-02	-1.457713025667442707e+04
3.790000000000000313e-02	-1.427612287484843000e+04
3.839999999999999664e-02	-1.398058172398185525e+04
3.889999999999999708e-02	-1.369034821539981749e+04
3.939999999999999752e-02	-1.340524762817600640e+04
3.989999999999999797e-02	-1.312512170030916968e+04
