# radius 	V_nucl, eV
3.060000000000000111e-04	-6.658144930933511932e+04
3.139999999999999888e-04	-6.656772051218659908e+04
3.220000000000000206e-04	-6.655525300233402231e+04
3.289999999999999739e-04	-6.654394318232113437e+04
3.370000000000000057e-04	-6.653049744346749503e+04
3.449999999999999833e-04	-6.651667192034616892e+04
3.530000000000000152e-04	-6.650520448665659933e+04
3.609999999999999928e-04	-6.649053345171146793e+04
3.690000000000000246e-04	-6.647783247428417963e+04
3.759999999999999779e-04	-6.646516990011786402e+04
3.840000000000000097e-04	-6.645135854648366512e+04
3.919999999999999873e-04	-6.643828518345713383e+04
4.000000000000000192e-04	-6.642426934364120825e+04
4.079999999999999968e-04	-6.640854278462317598e+04
4.159999999999999744e-04	-6.639284893497658777e+04
4.229999999999999819e-04	-6.637933262494069641e+04
4.310000000000000137e-04	-6.636879968311240373e+04
4.389999999999999914e-04	-6.635419065294135362e+04
4.470000000000000232e-04	-6.633966500949069450e+04
4.550000000000000008e-04	-6.632502494631049922e+04
4.629999999999999784e-04	-6.631003260142140789e+04
4.710000000000000102e-04	-6.629492333153940854e+04
4.780000000000000178e-04	-6.628124921124585671e+04
4.859999999999999954e-04	-6.626596958062729391e+04
4.939999999999999730e-04	-6.624917718976036122e+04
5.019999999999999506e-04	-6.623493281815911178e+04
5.100000000000000366e-04	-6.621902851350027777e+04
5.180000000000000143e-04	-6.620242100884212414e+04
5.249999999999999676e-04	-6.618677442959343898e+04
5.330000000000000536e-04	-6.617222466010703647e+04
5.410000000000000312e-04	-6.615555473091296153e+04
5.490000000000000088e-04	-6.613910570087346423e+04
5.569999999999999864e-04	-6.612113526174664730e+04
5.649999999999999641e-04	-6.610489112425652274e+04
5.720000000000000258e-04	-6.608982136945358070e+04
5.800000000000000034e-04	-6.607237386371924367e+04
5.879999999999999810e-04	-6.605339297119002731e+04
5.959999999999999586e-04	-6.603546505379144219e+04
6.040000000000000447e-04	-6.601918144415554707e+04
6.120000000000000223e-04	-6.600088000151350570e+04
6.199999999999999999e-04	-6.598224885019025533e+04
6.269999999999999532e-04	-6.596787314595098724e+04
6.350000000000000392e-04	-6.594898228918618406e+04
6.430000000000000169e-04	-6.592938840888935374e+04
6.509999999999999945e-04	-6.591050258986052359e+04
6.589999999999999721e-04	-6.589104730887555343e+04
6.669999999999999497e-04	-6.587159575159297674e+04
6.740000000000000114e-04	-6.585447488048351079e+04
6.819999999999999890e-04	-6.583495128457722603e+04
6.899999999999999667e-04	-6.581451682019598957e+04
6.980000000000000527e-04	-6.579424422548466828e+04
7.060000000000000303e-04	-6.577447243190587324e+04
7.219999999999999855e-04	-6.573414055554279184e+04
7.370000000000000249e-04	-6.569679262517399911e+04
7.529999999999999801e-04	-6.565748637756779499e+04
7.690000000000000438e-04	-6.561821667938833707e+04
7.839999999999999747e-04	-6.558192152153063216e+04
8.000000000000000383e-04	-6.554292051417694893e+04
8.159999999999999936e-04	-6.550510095395093958e+04
8.310000000000000329e-04	-6.546977475431279163e+04
8.469999999999999881e-04	-6.543326839270682831e+04
8.630000000000000518e-04	-6.539406725138893671e+04
