# radius 	V_nucl, eV
1.319999999999999993e-03	-2.329760348701222483e+03
1.330000000000000019e-03	-2.312243353598205886e+03
1.350000000000000071e-03	-2.277987896507861933e+03
1.360000000000000098e-03	-2.261237985504127664e+03
1.379999999999999933e-03	-2.228466420496821684e+03
1.399999999999999986e-03	-2.196631185918295614e+03
1.410000000000000012e-03	-2.181052241337314626e+03
1.430000000000000064e-03	-2.150548014185743796e+03
1.440000000000000091e-03	-2.135613652976120648e+03
1.459999999999999926e-03	-2.106358671428502930e+03
1.469999999999999953e-03	-2.092029700874567425e+03
1.490000000000000005e-03	-2.063948765292358530e+03
1.510000000000000057e-03	-2.036611695553386653e+03
1.520000000000000084e-03	-2.023212934398430207e+03
1.539999999999999919e-03	-1.996937441743905310e+03
1.549999999999999946e-03	-1.984053974377815621e+03
1.569999999999999998e-03	-1.958779401455805100e+03
1.580000000000000024e-03	-1.946382063471907486e+03
1.600000000000000077e-03	-1.922052287678508719e+03
1.619999999999999912e-03	-1.898323247089885172e+03
1.629999999999999939e-03	-1.886677092199763138e+03
1.649999999999999991e-03	-1.863808278960978214e+03
1.680000000000000070e-03	-1.830525988265246269e+03
1.709999999999999932e-03	-1.798411497243049098e+03
1.740000000000000010e-03	-1.767404402462996586e+03
1.770000000000000089e-03	-1.737448395641589741e+03
1.799999999999999951e-03	-1.708490922380896791e+03
1.840000000000000056e-03	-1.671349815372616149e+03
1.869999999999999917e-03	-1.644536716730274975e+03
1.899999999999999996e-03	-1.618570347518744256e+03
1.930000000000000075e-03	-1.593411222945914005e+03
1.959999999999999937e-03	-1.569022275655925569e+03
1.990000000000000015e-03	-1.545368673510358803e+03
2.020000000000000094e-03	-1.522417653606739577e+03
2.050000000000000173e-03	-1.500138370871031157e+03
2.089999999999999844e-03	-1.471427588653403973e+03
2.119999999999999923e-03	-1.450605500134723570e+03
2.150000000000000001e-03	-1.430364493156099570e+03
2.180000000000000080e-03	-1.410680578112666808e+03
2.210000000000000159e-03	-1.391531068002540223e+03
2.239999999999999804e-03	-1.372894491198934929e+03
2.269999999999999882e-03	-1.354750511139037144e+03
2.309999999999999987e-03	-1.331291627829270055e+03
2.340000000000000066e-03	-1.314223786446843633e+03
2.370000000000000145e-03	-1.297588042314604991e+03
2.399999999999999790e-03	-1.281368191785672479e+03
2.429999999999999868e-03	-1.265548831393256933e+03
2.459999999999999947e-03	-1.250115309059192668e+03
2.490000000000000026e-03	-1.235053678829563751e+03
2.530000000000000131e-03	-1.215527138452811869e+03
2.560000000000000209e-03	-1.201282679799067864e+03
2.589999999999999854e-03	-1.187368208604484153e+03
2.619999999999999933e-03	-1.173772389421990056e+03
2.650000000000000012e-03	-1.160484400107778811e+03
2.680000000000000090e-03	-1.147493903091646871e+03
2.710000000000000169e-03	-1.134791018555577011e+03
2.739999999999999814e-03	-1.122366299374311666e+03
2.779999999999999919e-03	-1.106217143987631061e+03
2.809999999999999998e-03	-1.094406996542923025e+03
2.840000000000000076e-03	-1.082846359255497873e+03
2.870000000000000155e-03	-1.071527407765022190e+03
2.899999999999999800e-03	-1.060442641477797906e+03
2.929999999999999879e-03	-1.049584866991677245e+03
2.959999999999999958e-03	-1.038947182528923577e+03
3.000000000000000062e-03	-1.025094553428537893e+03
3.030000000000000141e-03	-1.014945102404493014e+03
3.059999999999999786e-03	-1.004994660224056929e+03
3.089999999999999865e-03	-9.952374305131437495e+02
3.119999999999999944e-03	-9.856678398351326678e+02
3.150000000000000022e-03	-9.762805270747981012e+02
3.180000000000000101e-03	-9.670703334231490089e+02
3.220000000000000206e-03	-9.550570373557807216e+02
3.249999999999999851e-03	-9.462411262417274429e+02
