# radius 	V_nucl, eV
4.279999999999999950e-03	-7.135161844650187049e+03
4.340000000000000108e-03	-7.119110073462255968e+03
4.409999999999999858e-03	-7.100671155656807969e+03
4.470000000000000015e-03	-7.084838738105832817e+03
4.530000000000000172e-03	-7.069295838992998142e+03
4.599999999999999922e-03	-7.050999307214438886e+03
4.660000000000000080e-03	-7.035574628656755522e+03
4.720000000000000237e-03	-7.020141316180458489e+03
4.780000000000000394e-03	-7.004714082027167933e+03
4.850000000000000144e-03	-6.987057082755059128e+03
4.910000000000000302e-03	-6.971613004876881860e+03
4.969999999999999592e-03	-6.956344630867569322e+03
5.029999999999999749e-03	-6.941104712799306071e+03
5.100000000000000366e-03	-6.923568274376159934e+03
5.159999999999999656e-03	-6.907934248881445455e+03
5.219999999999999814e-03	-6.893248411337722246e+03
5.290000000000000431e-03	-6.875728643563050355e+03
5.349999999999999721e-03	-6.860734644577301879e+03
5.409999999999999878e-03	-6.845721048483959748e+03
5.470000000000000036e-03	-6.830696307037948827e+03
5.539999999999999786e-03	-6.813266897906316444e+03
5.599999999999999943e-03	-6.798322960210646670e+03
5.660000000000000100e-03	-6.783635054389325887e+03
5.720000000000000258e-03	-6.768298134509196643e+03
5.790000000000000008e-03	-6.750979147167839983e+03
5.850000000000000165e-03	-6.736209144250712598e+03
5.910000000000000323e-03	-6.721173608197605972e+03
5.980000000000000072e-03	-6.703774001275364753e+03
6.040000000000000230e-03	-6.688892668592222435e+03
6.100000000000000387e-03	-6.673188960183977542e+03
6.159999999999999677e-03	-6.659015231700625009e+03
6.230000000000000294e-03	-6.641579807417696429e+03
6.289999999999999584e-03	-6.626655742350389119e+03
6.349999999999999742e-03	-6.610794627110136389e+03
6.420000000000000359e-03	-6.594203313401121704e+03
6.479999999999999649e-03	-6.579322624965204341e+03
6.539999999999999807e-03	-6.564375496694646245e+03
6.599999999999999964e-03	-6.549414297322764469e+03
6.669999999999999714e-03	-6.531960612057001526e+03
6.729999999999999871e-03	-6.516857100578416976e+03
6.790000000000000029e-03	-6.501829984036927272e+03
6.850000000000000186e-03	-6.486746179023545665e+03
