# radius 	V_nucl, eV
1.520000000000000084e-03	-7.678012112630327465e+03
1.539999999999999919e-03	-7.671973855905837809e+03
1.549999999999999946e-03	-7.668978976800302917e+03
1.569999999999999998e-03	-7.662903002435645249e+03
1.580000000000000024e-03	-7.659878210537713130e+03
1.600000000000000077e-03	-7.653677405191707294e+03
1.619999999999999912e-03	-7.647503734751112461e+03
1.629999999999999939e-03	-7.644378836112511635e+03
1.649999999999999991e-03	-7.638123483872479483e+03
1.680000000000000070e-03	-7.628838105515037569e+03
1.709999999999999932e-03	-7.619575214212721221e+03
1.740000000000000010e-03	-7.610345437657314505e+03
1.770000000000000089e-03	-7.601354766608078535e+03
1.799999999999999951e-03	-7.592458069180891471e+03
1.840000000000000056e-03	-7.580445728719309045e+03
1.869999999999999917e-03	-7.571538759990091421e+03
1.899999999999999996e-03	-7.563185210431123778e+03
1.930000000000000075e-03	-7.554481191902781575e+03
1.959999999999999937e-03	-7.545974683570667366e+03
1.990000000000000015e-03	-7.537020164700373243e+03
2.020000000000000094e-03	-7.528758751753221077e+03
2.050000000000000173e-03	-7.520364859485232046e+03
2.089999999999999844e-03	-7.509419212140900527e+03
2.119999999999999923e-03	-7.500700649324662663e+03
2.150000000000000001e-03	-7.492404969399100992e+03
2.180000000000000080e-03	-7.483908038408338143e+03
2.210000000000000159e-03	-7.475684342697099964e+03
2.239999999999999804e-03	-7.467441138493498329e+03
2.269999999999999882e-03	-7.458861561469972003e+03
2.309999999999999987e-03	-7.447850199891910052e+03
2.340000000000000066e-03	-7.439937683742542504e+03
2.370000000000000145e-03	-7.432262543365789497e+03
2.399999999999999790e-03	-7.423221320786588876e+03
2.429999999999999868e-03	-7.414992832048557830e+03
2.459999999999999947e-03	-7.406688882908642881e+03
2.490000000000000026e-03	-7.398433060390070750e+03
2.530000000000000131e-03	-7.387392286427584622e+03
2.560000000000000209e-03	-7.379182297309243950e+03
2.589999999999999854e-03	-7.370892504020494925e+03
2.619999999999999933e-03	-7.362607537913177111e+03
2.650000000000000012e-03	-7.354285245560773546e+03
2.680000000000000090e-03	-7.345910276383829114e+03
2.710000000000000169e-03	-7.337552434088391237e+03
